id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	occurrenceRemarks	eventID	eventDate	habitat	sampleSizeValue	sampleSizeUnit	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimElevation	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus
urn:ncf:bvu:atr:frogs:Sirikundra:124	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:124	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:rainforest	30	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Duttaphrynus melanostictus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Duttaphrynus melanostictus	Animalia	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus
urn:ncf:bvu:atr:frogs:Sirikundra:125	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:125	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	4	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:rainforest	30	minutes	3 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Indosylvirana sreeni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana sreeni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Sirikundra:126	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:126	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:stream	30	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Minervarya cf nilagirica	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Minervarya nilagirica	Animalia	Chordata	Amphibia	Anura	Dicroglossidae	Minervarya
urn:ncf:bvu:atr:frogs:Sirikundra:127	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:127	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:stream	30	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Nyctibatrachus anamallaiensis	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus anamallaiensis	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Sirikundra:128	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:128	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Aquatic	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:stream	30	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Nyctibatrachus cf deveni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus deveni	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Sirikundra:129	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:129	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	5	present	Aquatic	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:stream	30	minutes	3 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Nyctibatrachus poocha	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus poocha	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Sirikundra:130	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:130	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	6	present	Arboreal	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:rainforest	30	minutes	4 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Raorchestes jayarami	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes jayarami	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Sirikundra:131	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Sirikundra:131	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	2	present	Arboreal	urn:ncf:bvu:atr:frogs:Sirikundra	2018-06-20/2018-09-22	habitat:rainforest	30	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Sirikundra	1197	terrain:slope_low	10.31038	76.96358	WGS84	Raorchestes sushili	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Thenmalai:132	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:132	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	6	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:rainforest_stream	40	minutes	5 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Indirana brachytarsus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indirana brachytarsus	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Indirana
urn:ncf:bvu:atr:frogs:Thenmalai:133	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:133	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	2	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:rainforest	40	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Indosylvirana doni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana doni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Thenmalai:134	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:134	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	9	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:rainforest_stream	40	minutes	4 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Indosylvirana sreeni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana sreeni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Thenmalai:135	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:135	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	19	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:stream	40	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Micrixalus nelliyampathi	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Micrixalus nelliyampathi	Animalia	Chordata	Amphibia	Anura	Micrixalidae	Micrixalus
urn:ncf:bvu:atr:frogs:Thenmalai:136	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:136	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:stream	40	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Minervarya keralensis	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Minervarya keralensis	Animalia	Chordata	Amphibia	Anura	Dicroglossidae	Minervarya
urn:ncf:bvu:atr:frogs:Thenmalai:137	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:137	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:stream	40	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Nyctibatrachus anamallaiensis	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus anamallaiensis	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Thenmalai:138	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:138	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	4	present	Aquatic	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:stream	40	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Nyctibatrachus cf deveni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus deveni	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Thenmalai:139	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Thenmalai:139	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Arboreal	urn:ncf:bvu:atr:frogs:Thenmalai	2018-06-20/2018-09-22	habitat:rainforest	40	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Thenmalai	1079	terrain:slope_low	10.35954	76.94361	WGS84	Raorchestes anili	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes anili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Varatuparai 1:140	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Varatuparai 1:140	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Varatuparai 1	2018-06-20/2018-09-22	habitat:rainforest	37.5	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Varatuparai 1	1013	terrain:slope_medium	10.356815000000001	76.92972499999999	WGS84	Indirana brachytarsus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indirana brachytarsus	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Indirana
urn:ncf:bvu:atr:frogs:Varatuparai 1:141	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Varatuparai 1:141	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	14	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Varatuparai 1	2018-06-20/2018-09-22	habitat:rainforest_stream	37.5	minutes	4 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Varatuparai 1	1013	terrain:slope_medium	10.356815000000001	76.92972499999999	WGS84	Indosylvirana doni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana doni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Varatuparai 1:142	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Varatuparai 1:142	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	40	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Varatuparai 1	2018-06-20/2018-09-22	habitat:rainforest_stream	37.5	minutes	5 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Varatuparai 1	1013	terrain:slope_medium	10.356815000000001	76.92972499999999	WGS84	Indosylvirana sreeni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana sreeni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Varatuparai 1:143	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Varatuparai 1:143	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	2	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Varatuparai 1	2018-06-20/2018-09-22	habitat:stream	37.5	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Varatuparai 1	1013	terrain:slope_medium	10.356815000000001	76.92972499999999	WGS84	Nyctibatrachus anamallaiensis	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus anamallaiensis	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
