id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	occurrenceRemarks	organismRemarks	eventID	eventDate	eventTime	habitat	samplingProtocol	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimLocality	verbatimElevation	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:herps:murugalli:KP1:78	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP1:78	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Rain		urn:ncf:arp:herps:murugalli:KP1	2017-10-05	10:45+05:30	Habitat:Riverine-forest | Microhabitat:Grass	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP1	911	10.31461	76.86863	WGS84	150	Fejervarya keralensis	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Minervarya keralensis	Animalia	Chordata	Amphibia	Anura	Dicroglossidae	Minervarya	
urn:ncf:arp:herps:murugalli:KP1:79	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP1:79	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Rain		urn:ncf:arp:herps:murugalli:KP1	2017-10-05	10:45+05:30	Habitat:Riverine-forest | Microhabitat:Grass	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP1	911	10.31461	76.86863	WGS84	150	Raorchestes sushili	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes	
urn:ncf:arp:herps:murugalli:KP1:80	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP1:80	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Rain		urn:ncf:arp:herps:murugalli:KP1	2017-10-05	10:45+05:30	Habitat:Riverine-forest | Microhabitat:Grass	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP1	911	10.31461	76.86863	WGS84	150	Raorchestes sushili	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes	
urn:ncf:arp:herps:murugalli:KP1:81	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP1:81	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Rain		urn:ncf:arp:herps:murugalli:KP1	2017-10-05	10:45+05:30	Habitat:Riverine-forest | Microhabitat:Tree-trunk	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP1	911	10.31461	76.86863	WGS84	150	Calotes ellioti	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Monilesaurus ellioti	Animalia	Chordata	Squamata		Agamidae	Monilesaurus	
urn:ncf:arp:herps:murugalli:KP3:82	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP3:82	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP3	2017-10-06	09:45+05:30	Habitat:Forest | Microhabitat:Buttress	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP3	932	10.31392	76.8697	WGS84	150	Duttaphrynus melanostictus	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Duttaphrynus melanostictus	Animalia	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus	
urn:ncf:arp:herps:murugalli:KP3:83	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP3:83	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP3	2017-10-06	09:45+05:30	Habitat:Forest | Microhabitat:Buttress	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP3	932	10.31392	76.8697	WGS84	150	Indirana brachytarsus	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Indirana brachytarsus	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Indirana	
urn:ncf:arp:herps:murugalli:KP3:84	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP3:84	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP3	2017-10-06	09:45+05:30	Habitat:Forest | Microhabitat:Leaflitter	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP3	932	10.31392	76.8697	WGS84	150	Eutropis macularia	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Eutropis macularia	Animalia	Chordata	Squamata		Scincidae	Eutropis	
urn:ncf:arp:herps:murugalli:KP3:85	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP3:85	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP3	2017-10-06	09:45+05:30	Habitat:Forest | Microhabitat:Leaflitter	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP3	932	10.31392	76.8697	WGS84	150	Raorchestes sushili	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes	
urn:ncf:arp:herps:murugalli:KP5:86	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP5:86	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP5	2017-10-10	10:05+05:30	Habitat:Forest | Microhabitat:Tree-trunk	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP5	966	10.31636	76.86928	WGS84	150	Draco dussumieri	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Draco dussumieri	Animalia	Chordata	Squamata		Agamidae	Draco	
urn:ncf:arp:herps:murugalli:KP5:87	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP5:87	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP5	2017-10-10	10:05+05:30	Habitat:Forest | Microhabitat:Leaflitter	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP5	966	10.31636	76.86928	WGS84	150	Raorchestes sushili	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes	
urn:ncf:arp:herps:murugalli:KP5:88	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP5:88	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP5	2017-10-10	10:05+05:30	Habitat:Forest | Microhabitat:Rock	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP5	966	10.31636	76.86928	WGS84	150	Duttaphrynus melanostictus	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Duttaphrynus melanostictus	Animalia	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus	
urn:ncf:arp:herps:murugalli:KP5:89	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP5:89	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP5	2017-10-10	10:05+05:30	Habitat:Forest | Microhabitat:Rock	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP5	966	10.31636	76.86928	WGS84	150	Raorchestes sushili	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes	
urn:ncf:arp:herps:murugalli:KP5:90	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP5:90	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP5	2017-10-10	10:05+05:30	Habitat:Forest | Microhabitat:Leaflitter	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP5	966	10.31636	76.86928	WGS84	150	Raorchestes sushili	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes	
urn:ncf:arp:herps:murugalli:KP5:91	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP5:91	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP5	2017-10-10	10:05+05:30	Habitat:Forest | Microhabitat:Tree-trunk	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP5	966	10.31636	76.86928	WGS84	150	Cnemaspis cf. gracilis	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Cnemaspis gracilis	Animalia	Chordata	Squamata		Gekkonidae	Cnemaspis	
urn:ncf:arp:herps:murugalli:KP6:92	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP6:92	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP6	2017-10-10	11:15+05:30	Habitat:Forest | Microhabitat:Vegetation	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP6	951	10.31813	76.87035	WGS84	150	Ahaetulla nasuta	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Ahaetulla isabellina	Animalia	Chordata	Squamata		Colubridae	Ahaetulla	
urn:ncf:arp:herps:murugalli:KP6:93	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP6:93	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP6	2017-10-10	11:15+05:30	Habitat:Forest | Microhabitat:Leaflitter	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP6	951	10.31813	76.87035	WGS84	150	Indirana sp.	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Indirana	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Indirana	
urn:ncf:arp:herps:murugalli:KP6:94	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP6:94	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP6	2017-10-10	11:15+05:30	Habitat:Forest | Microhabitat:Leaflitter	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP6	951	10.31813	76.87035	WGS84	150	Eutropis macularia	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Eutropis macularia	Animalia	Chordata	Squamata		Scincidae	Eutropis	
urn:ncf:arp:herps:murugalli:KP6:95	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:herps:murugalli:KP6:95	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	1	present	Day-or-night:day | Weather:Fair		urn:ncf:arp:herps:murugalli:KP6	2017-10-10	11:15+05:30	Habitat:Forest | Microhabitat:Tree-trunk	time-constrained visual encounter survey	1 observer-hours	Asia	India	IN	Tamil Nadu	Kalyanapandal_Pudukkadu	KP6	951	10.31813	76.87035	WGS84	150	Calotes ellioti	Harikrishnan Surendran	https://orcid.org/0000-0002-2340-2120	References to articles within Harikrishnan Surendran, Divya Mudappa, and T. R. Shankar Raman (2018). Herpetofaunal survey in rainforest remnants of the Western Ghats, India. Herpetological Bulletin, (146).	Identified by direct observation and using references listed in identificationReferences	Monilesaurus ellioti	Animalia	Chordata	Squamata		Agamidae	Monilesaurus	
