"group","old_code","osuri_code","current_code","original_name","original_fullname","original_family","GBIFname","key","matchType","confidence","status","rank","kingdom","phylum","class","order","family","genus","species","canonicalName","authorship","scientificName"
"treeregen","Agl ela bed","NA","Agl ela","Aglaia elaeagnoidea","Aglaia elaeagnoidea var. beddomei","Meliaceae","Aglaia elaegnoidea var. beddomei (Gamble) K.K.N.Nair, 1981",5597753,"EDITED",,"SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Aglaia","Aglaia elaeagnoidea","Aglaia elaegnoidea beddomei","(Gamble) K.K.N.Nair, 1981","Aglaia elaeagnoidea"
"treeregen","Agl exs","Agl exs","Agl exs","Aglaia exstipulata","Aglaia exstipulata (Griff.) Theob.","Meliaceae","Aglaia exstipulata (Griff.) W.Theob.",7271387,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Aglaia","Aglaia exstipulata","Aglaia exstipulata","(Griff.) W.Theob.","Aglaia exstipulata"
"treeregen","Agl jai","Agl jai","Agl law","Aglaia lawii","Aglaia jainii Viswa. & Ramachan.  ","Meliaceae","Aglaia lawii (Wight) C.J.Saldanha",7271334,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Aglaia","Aglaia lawii","Aglaia lawii","(Wight) C.J.Saldanha","Aglaia lawii"
"treeregen","Agl sim","Agl sim","Agl sim","Aglaia simplicifolia","Aglaia simplicifolia (Bedd.) Harms","Meliaceae","Aglaia simplicifolia (Bedd.) Harms",5597964,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Aglaia","Aglaia simplicifolia","Aglaia simplicifolia","(Bedd.) Harms","Aglaia simplicifolia"
"treeregen","Agr ind","Agr ind","Agr ind","Agrostistachys indica","Agrostistachys borneensis Becc. ","Euphorbiaceae","Agrostistachys indica Dalzell",3063595,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Agrostistachys","Agrostistachys indica","Agrostistachys indica","Dalzell","Agrostistachys indica"
"treeregen","Agr mee","Agr bor","Agr bor","Agrostistachys borneensis","Agrostistachys indica Dalz.","Euphorbiaceae","Agrostistachys borneensis Becc.",3063602,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Agrostistachys","Agrostistachys borneensis","Agrostistachys borneensis","Becc.","Agrostistachys borneensis"
"treeregen","Als sch","Als sch","Als sch","Alstonia scholaris","Alstonia scholaris (L.) R.Br. ","Apocynaceae","Alstonia scholaris (L.) R.Br.",5414410,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Alstonia","Alstonia scholaris","Alstonia scholaris","(L.) R.Br.","Alstonia scholaris"
"treeregen","Ant men","Ant mon","Ant mon","Antidesma montanum","Antidesma menasu (Tul.) Miq.ex Muell.-Arg. ","Phyllanthaceae","Antidesma montanum Blume",3076595,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Antidesma","Antidesma montanum","Antidesma montanum","Blume","Antidesma montanum"
"treeregen","Ant tox","Ant tox","Ant tox","Antiaris toxicaria","Antiaris toxicaria (Pers.) Lesch. ","Moraceae","Antiaris toxicaria (Pers.) Lesch.",7262663,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Antiaris","Antiaris toxicaria","Antiaris toxicaria","(Pers.) Lesch.","Antiaris toxicaria"
"treeregen","Ant zey","Ant ale","Ant ale","Antidesma alexiteria","Antidesma alexiteria L.","Phyllanthaceae","Antidesma alexiteria L.",3076437,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Antidesma","Antidesma alexiteria","Antidesma alexiteria","L.","Antidesma alexiteria"
"treeregen","Aph pol","Aph pol","Aph pol","Aphanamixis polystachya","Aphanamixis polystachya (Wall.) Parker ","Meliaceae","Aphanamixis polystachya (Wall.) R.Parker",5597304,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Aphanamixis","Aphanamixis polystachya","Aphanamixis polystachya","(Wall.) R.Parker","Aphanamixis polystachya"
"treeregen","Apo acu","Apo acu","Apo ind","Aporosa indoacuminata","Aporosa acuminata Thwaites","Phyllanthaceae","Aporosa indoacuminata Chakrab. & N.P.Balakr.",9620424,"EDITED",,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Aporosa","Aporosa indoacuminata","Aporosa indoacuminata","Chakrab. & N.P.Balakr.","Aporosa indoacuminata"
"treeregen","Apo arn","Apo arn","Apo arn","Apollonias arnottii","Apollonias arnottii Nees","Lauraceae","Apollonias arnottii Nees",4179823,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Apollonias","Apollonias arnottii","Apollonias arnottii","Nees","Apollonias arnottii"
"treeregen","Apo lin","Apo car","Apo car","Aporosa cardiosperma","Aporusa lindleyana (Wt.) Baill. ","Phyllanthaceae","Aporosa cardiosperma (Gaertn.) Merr.",5383413,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Aporosa","Aporosa cardiosperma","Aporosa cardiosperma","(Gaertn.) Merr.","Aporosa cardiosperma"
"treeregen","Apo sil","Tho sil","Tho sil","Thottea siliquosa","Thottea siliquosa (Lam.) Ding Hou","Aristolochiaceae","Thottea siliquosa (Lam.) Ding Hou",3588512,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Piperales","Aristolochiaceae","Thottea","Thottea siliquosa","Thottea siliquosa","(Lam.) Ding Hou","Thottea siliquosa"
"treeregen","Ard bla","Ard bla","Ard bla","Ardisia blatteri","Ardisia blatteri Gamble","Primulaceae","Ardisia blatteri Gamble",5557698,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Ardisia","Ardisia blatteri","Ardisia blatteri","Gamble","Ardisia blatteri"
"treeregen","Ard pau","Ard pau","Ard pau","Ardisia pauciflora","Ardisia pauciflora B.Heyne ex Roxb.","Primulaceae","Ardisia pauciflora B.Heyne ex Roxb.",5558624,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Ardisia","Ardisia pauciflora","Ardisia pauciflora","B.Heyne ex Roxb.","Ardisia pauciflora"
"treeregen","Ard rha","Ard rho","Ard rho","Ardisia rhomboidea","Ardisia rhomboidea Wt.","Primulaceae","Ardisia rhomboidea Wight",5558217,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Ardisia","Ardisia rhomboidea","Ardisia rhomboidea","Wight","Ardisia rhomboidea"
"treeregen","Art het","Art het","Art het","Artocarpus heterophyllus","Artocarpus heterophyllus Lam. ","Moraceae","Artocarpus heterophyllus Lam.",2984565,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Artocarpus","Artocarpus heterophyllus","Artocarpus heterophyllus","Lam.","Artocarpus heterophyllus"
"treeregen","Ata rac","Ata rac","Ata rac","Atalantia racemosa","Atalantia racemosa Wight & Arn.","Rutaceae","Atalantia racemosa Wight & Arn.",7269150,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Atalantia","Atalantia racemosa","Atalantia racemosa","Wight & Arn.","Atalantia racemosa"
"treeregen","Ata wig","Ata wig","Ata wig","Atalantia wightii","Atalantia wightii Tanaka","Rutaceae","Atalantia wightii Tanaka",5593696,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Atalantia","Atalantia wightii","Atalantia wightii","Tanaka","Atalantia wightii"
"treeregen","Bac cou","NA","Bac cou","Baccaurea courtallensis","Baccaurea courtallensis (Wt.) Muell.-Arg.  ","Phyllanthaceae","Baccaurea courtallensis (Wight) Müll.Arg.",3082076,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Baccaurea","Baccaurea courtallensis","Baccaurea courtallensis","(Wight) Müll.Arg.","Baccaurea courtallensis"
"treeregen","Bei wig","Bei wig","Bei wig","Beilschmiedia wightii","Beilschmiedia wightii (Nees) Benth. ex Hook.f.  ","Lauraceae","Beilschmiedia wightii (Nees) Benth. ex Hook.fil.",4182577,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Beilschmiedia","Beilschmiedia wightii","Beilschmiedia wightii","(Nees) Benth. ex Hook.fil.","Beilschmiedia wightii"
"treeregen","Bhe ind","Bhe ind","Bhe ind","Bhesa indica","Bhesa indica (Bedd.) Ding Hou","Centroplacaceae","Bhesa indica (Bedd.) Ding Hou",3793960,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Centroplacaceae","Bhesa","Bhesa indica","Bhesa indica","(Bedd.) Ding Hou","Bhesa indica"
"treeregen","Bis jav","Bis jav","Bis jav","Bischofia javanica","Bischofia javanica Blume ","Phyllanthaceae","Bischofia javanica Blume",5383085,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Bischofia","Bischofia javanica","Bischofia javanica","Blume","Bischofia javanica"
"treeregen","Bom cei","Bom cei","Bom cei","Bombax ceiba","Bombax ceiba L. ","Malvaceae","Bombax ceiba L.",3152226,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Bombax","Bombax ceiba","Bombax ceiba","L.","Bombax ceiba"
"treeregen","Cal aus","Cal aus","Cal aus","Calophyllum austroindicum","Calophyllum austroindicum  Kosterm. ex Stevens ","Clusiaceae","Calophyllum austroindicum Kosterm. ex P.F.Stevens",8282273,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Calophyllaceae","Calophyllum","Calophyllum austroindicum","Calophyllum austroindicum","Kosterm. ex P.F.Stevens","Calophyllum austroindicum"
"treeregen","Cal pol","Cal pol","Cal pol","Calophyllum polyanthum","Calophyllum polyanthum Wall. ex Choisy ","Calophyllaceae","Calophyllum polyanthum Wall. ex Choisy",5556276,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Calophyllaceae","Calophyllum","Calophyllum polyanthum","Calophyllum polyanthum","Wall. ex Choisy","Calophyllum polyanthum"
"treeregen","Can dic","Can dic","Psy dic","Psydrax dicoccos","Canthium dicoccum (Gaertn.) Teijsm & Binn. var. umbellata (Wight) Sant. & Merch. ","Rubiaceae","Psydrax dicoccos Gaertn.",2893147,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Psydrax","Psydrax dicoccos","Psydrax dicoccos","Gaertn.","Psydrax dicoccos"
"treeregen","Can str","Can str","Can str","Canarium strictum","Canarium strictum Roxb. ","Burseraceae","Canarium strictum Roxb.",5421349,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Canarium","Canarium strictum","Canarium strictum","Roxb.","Canarium strictum"
"treeregen","Cas esc","NA","Cas zey","Casearia zeylanica","Casearia esculenta Roxb. ","Salicaceae","Casearia zeylanica (Gaertn.) Thwaites",8255574,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Casearia","Casearia zeylanica","Casearia zeylanica","(Gaertn.) Thwaites","Casearia zeylanica"
"treeregen","Cas rub","Cas rub","Cas rub","Casearia rubescens","Casearia rubescens Dalz.","Salicaceae","Casearia rubescens Dalzell",7640853,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Casearia","Casearia rubescens","Casearia rubescens","Dalzell","Casearia rubescens"
"treeregen","Chr lan","NA","Don lan","Donella lanceolata","Chrysophyllum roxburghii G.Don ","Sapotaceae","Donella lanceolata (Blume) Aubrév.",5333765,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Donella","Donella lanceolata","Donella lanceolata","(Blume) Aubrév.","Donella lanceolata"
"treeregen","Cin mal","Cin mal","Cin mal","Cinnamomum malabatrum","Cinnamomum malabatrum (Burm.f.) Blume  ","Lauraceae","Cinnamomum malabatrum (Burm.fil.) J.Presl",7845827,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Cinnamomum","Cinnamomum malabatrum","Cinnamomum malabatrum","(Burm.fil.) J.Presl","Cinnamomum malabatrum"
"treeregen","Cin sul","Cin sul","Cin sul","Cinnamomum sulphuratum","Cinnamomum sulphuratum Nees","Lauraceae","Cinnamomum sulphuratum Nees",4179847,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Cinnamomum","Cinnamomum sulphuratum","Cinnamomum sulphuratum","Nees","Cinnamomum sulphuratum"
"treeregen","Cla den","NA","Cla den","Clausena dentata","Clausena dentata (Willd.) M.Roem.","Rutaceae","Clausena dentata (Willd.) M.Roem.",3190414,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Clausena","Clausena dentata","Clausena dentata","(Willd.) M.Roem.","Clausena dentata"
"treeregen","Cle spi","NA","Cle spi","Cleidion spiciflorum","Cleidion spiciflorum (Burm.f.) Merr. ","Euphorbiaceae","Cleidion spiciflorum (Burm.f.) Merr.",3917864,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Acalypha","Acalypha spiciflora","Cleidion spiciflorum","(Burm.f.) Merr.","Acalypha spiciflora"
"treeregen","Cle vis","Cle inf","Cle inf","Clerodendrum infortunatum","Clerodendrum viscosum Vent.","Lamiaceae","Clerodendrum infortunatum L.",3892486,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Clerodendrum","Clerodendrum infortunatum","Clerodendrum infortunatum","L.","Clerodendrum infortunatum"
"treeregen","Cof ara","Cof ara","Cof ara","Coffea arabica","Coffea arabica L.","Rubiaceae","Coffea arabica L.",2895345,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Coffea","Coffea arabica","Coffea arabica","L.","Coffea arabica"
"treeregen","Cro lac","Cro lac","Cro lac","Croton laccifer","Croton laccifer L.","Euphorbiaceae","Croton laccifer L.",3059838,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton laccifer","Croton laccifer","L.","Croton laccifer"
"treeregen","Cro mal","Cro mal","Cro mal","Croton malabaricus","Croton malabaricus Bedd.   ","Euphorbiaceae","Croton malabaricus Bedd.",3058913,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton malabaricus","Croton malabaricus","Bedd.","Croton malabaricus"
"treeregen","Cry bou","Cry wig","Cry wig","Cryptocarya wightiana","Cryptocarya bourdillonii Gamble  ","Lauraceae","Cryptocarya wightiana Thwaites",4180909,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Cryptocarya","Cryptocarya wightiana","Cryptocarya wightiana","Thwaites","Cryptocarya wightiana"
"treeregen","Cul exa","Cul exa","Cul exa","Cullenia exarillata","Cullenia exarillata A. Robyns ","Malvaceae","Cullenia exarillata A.Robyns",4073259,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Cullenia","Cullenia exarillata","Cullenia exarillata","A.Robyns","Cullenia exarillata"
"treeregen","Dat sp.","Dat sp.","Dat sp.","Datura sp.","Datura L.","Solanaceae","Datura L.",2928734,"HIGHERRANK",94,"ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Datura",,"Datura","L.","Datura"
"treeregen","Deb lon","Deb lon","Deb lon","Debregeasia longifolia","Debregeasia longifolia (Burm.fil.) Wedd.","Urticaceae","Debregeasia longifolia (Burm.fil.) Wedd.",4099305,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Debregeasia","Debregeasia longifolia","Debregeasia longifolia","(Burm.fil.) Wedd.","Debregeasia longifolia"
"treeregen","Den sin","Den sin","Den sin","Dendrocnide sinuata","Dendrocnide sinuata (Blume) Chew","Urticaceae","Dendrocnide sinuata (Blume) Chew",4098506,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Dendrocnide","Dendrocnide sinuata","Dendrocnide sinuata","(Blume) Chew","Dendrocnide sinuata"
"treeregen","Dim bed","Dim bed","Dim bed","Dimorphocalyx beddomei","Dimorphocalyx beddomei (Benth.) Airy Shaw  ","Euphorbiaceae","Dimorphocalyx beddomei (Benth.) Airy Shaw",3061481,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Dimorphocalyx","Dimorphocalyx beddomei","Dimorphocalyx beddomei","(Benth.) Airy Shaw","Dimorphocalyx beddomei"
"treeregen","Dim lon","Dim lon","Dim lon","Dimocarpus longan","Dimocarpus longan Lour. ","Sapindaceae","Dimocarpus longan Lour.",3190008,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Dimocarpus","Dimocarpus longan","Dimocarpus longan","Lour.","Dimocarpus longan"
"treeregen","Dio ass","Dio ass","Dio ebe","Diospyros ebenum","Diospyros assimilis Bedd.","Ebenaceae","Diospyros ebenum J.Koenig ex Retz.",3032979,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","Diospyros","Diospyros ebenum","Diospyros ebenum","J.Koenig ex Retz.","Diospyros ebenum"
"treeregen","Dio bou","Dio bou","Dio bou","Diospyros bourdillonii","Diospyros bourdillonii Brandis","Ebenaceae","Diospyros bourdillonii Brandis",8160270,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","Diospyros","Diospyros bourdillonii","Diospyros bourdillonii","Brandis","Diospyros bourdillonii"
"treeregen","Dio bux","NA","Dio bux","Diospyros buxifolia","Diospyros buxifolia (Blume) Hiern ","Ebenaceae","Diospyros buxifolia (Blume) Hiern",4070235,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","Diospyros","Diospyros buxifolia","Diospyros buxifolia","(Blume) Hiern","Diospyros buxifolia"
"treeregen","Dio nil","Dio nil","Dio nil","Diospyros nilagirica","Diospyros nilgirica Bedd.","Ebenaceae","Diospyros nilagirica Bedd.",4070325,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","Diospyros","Diospyros nilagirica","Diospyros nilagirica","Bedd.","Diospyros nilagirica"
"treeregen","Dio syl","Dio syl","Dio syl","Diospyros sylvatica","Diospyros sylvatica Roxb. ","Ebenaceae","Diospyros sylvatica Roxb.",8321948,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","Diospyros","Diospyros sylvatica","Diospyros sylvatica","Roxb.","Diospyros sylvatica"
"treeregen","Dry ela","Dry ven","Dry wig","Drypetes venusta","Drypetes wightii (Hook.f.) Pax & Hoffm.  ","Putranjivaceae","Drypetes wightii (Hook.f.) Pax & K.Hoffm.",3075679,"EXACT",100,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Putranjivaceae","Drypetes","Drypetes wightii","Drypetes wightii","(Hook.f.) Pax & K.Hoffm.","Drypetes wightii"
"treeregen","Dry lon","NA","Dry obl","Drypetes oblongifolia","Drypetes longifolia (Blume) Pax & Hoffm.  ","Putranjivaceae","Drypetes oblongifolia (Bedd.) Airy Shaw",3075718,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Putranjivaceae","Drypetes","Drypetes oblongifolia","Drypetes oblongifolia","(Bedd.) Airy Shaw","Drypetes oblongifolia"
"treeregen","Dry mal","Dry mal","Dry mal","Drypetes malabarica","Drypetes malabarica (Bedd.) Airy Shaw","Putranjivaceae","Drypetes malabarica (Bedd.) Airy Shaw",3075861,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Putranjivaceae","Drypetes","Drypetes malabarica","Drypetes malabarica","(Bedd.) Airy Shaw","Drypetes malabarica"
"treeregen","Dry sub","NA","Dry sub","Drypetes subsessilis","Drypetes subsessilis (Kurz) Pax & Hoffm.","Putranjivaceae","Drypetes subsessilis (Kurz) Pax & K.Hoffm.",3075853,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Putranjivaceae","Drypetes","Drypetes subsessilis","Drypetes subsessilis","(Kurz) Pax & K.Hoffm.","Drypetes subsessilis"
"treeregen","Dys mal","Dys mal","Dys mal","Dysoxylum malabaricum","Dysoxylum malabaricum Bedd. ex Hiern  ","Meliaceae","Dysoxylum malabaricum Bedd. ex C.DC.",3852884,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Dysoxylum","Dysoxylum malabaricum","Dysoxylum malabaricum","Bedd. ex C.DC.","Dysoxylum malabaricum"
"treeregen","Ele gla","Ela gla","Ela gla","Elaeodendron glaucum","Cassine glauca (Rottb.) Kuntze","Celastraceae","Elaeodendron glaucum (Rottb.) Pers.",3791886,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Celastrales","Celastraceae","Elaeodendron","Elaeodendron glaucum","Elaeodendron glaucum","(Rottb.) Pers.","Elaeodendron glaucum"
"treeregen","Ele mun","Ela mun","Ela mun","Elaeocarpus munroi","Elaeocarpus munronii (Wt.) Mast.","Elaeocarpaceae","Elaeocarpus munroii (Wight) Mast.",4032258,"FUZZY",95,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Elaeocarpaceae","Elaeocarpus","Elaeocarpus munroii","Elaeocarpus munroii","(Wight) Mast.","Elaeocarpus munroii"
"treeregen","Ele ser","Ela ser","Ela ser","Elaeocarpus serratus","Elaeocarpus serratus L. ","Elaeocarpaceae","Elaeocarpus serratus L.",7880979,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Elaeocarpaceae","Elaeocarpus","Elaeocarpus serratus","Elaeocarpus serratus","L.","Elaeocarpus serratus"
"treeregen","Ele tub","Ela tub","Ela tub","Elaeocarpus tuberculatus","Elaeocarpus tuberculatus Roxb.","Elaeocarpaceae","Elaeocarpus tuberculatus Roxb.",4031240,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Elaeocarpaceae","Elaeocarpus","Elaeocarpus tuberculatus","Elaeocarpus tuberculatus","Roxb.","Elaeocarpus tuberculatus"
"treeregen","Ery mys","Ery var","Ery var","Erythrina variegata","Erythrina mysorensis Gamble","Fabaceae","Erythrina variegata L.",5349581,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina variegata","Erythrina variegata","L.","Erythrina variegata"
"treeregen","Eucalyptus","Euc sp.","Euc sp.","Eucalyptus sp.","Eucalyptus sp","Myrtaceae","Eucalyptus L'Hér.",7493935,"HIGHERRANK",94,"ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Eucalyptus",,"Eucalyptus","L'Hér.","Eucalyptus"
"treeregen","Euo lun","Mel lun","Mel lun","Melicope lunu-ankenda","Euodia lunu-ankenda (Gaertn.) Merr. ","Rutaceae","Melicope lunu-ankenda (Gaertn.) T.G.Hartley",3832621,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Melicope","Melicope lunu-ankenda","Melicope lunu-ankenda","(Gaertn.) T.G.Hartley","Melicope lunu-ankenda"
"treeregen","Exc opp","Exc opp","Exc opp","Excoecaria oppositifolia","Excoecaria oppositifolia Griff.","Euphorbiaceae","Excoecaria oppositifolia Griff.",3071675,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Excoecaria","Excoecaria oppositifolia","Excoecaria oppositifolia","Griff.","Excoecaria oppositifolia"
"treeregen","Fah zey","Par pen","Par pen","Paracroton pendulus","Fahrenheitia zeylanica (Thw.) Airy Shaw ","Euphorbiaceae","Paracroton pendulus (Hassk.) Miq.",3072515,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Paracroton","Paracroton pendulus","Paracroton pendulus","(Hassk.) Miq.","Paracroton pendulus"
"treeregen","Fic bed","Fic bed","Fic bed","Ficus beddomei","Ficus beddomei King  ","Moraceae","Ficus beddomei King",5571555,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus beddomei","Ficus beddomei","King","Ficus beddomei"
"treeregen","Fic exa","Fic exa","Fic exa","Ficus exasperata","Ficus exasperata Vahl.","Moraceae","Ficus exasperata Vahl",7687857,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus exasperata","Ficus exasperata","Vahl","Ficus exasperata"
"treeregen","Fic his","Fic his","Fic his","Ficus hispida","Ficus hispida L.f.","Moraceae","Ficus hispida L.fil.",7879404,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus hispida","Ficus hispida","L.fil.","Ficus hispida"
"treeregen","Fic mic","Fic mic","Fic mic","Ficus microcarpa","Ficus microcarpa L.f.","Moraceae","Ficus microcarpa L.fil.",7467639,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus microcarpa","Ficus microcarpa","L.fil.","Ficus microcarpa"
"treeregen","Fic ner","Fic ner","Fic ner","Ficus nervosa","Ficus nervosa Heyne ex Roth ","Moraceae","Ficus nervosa B.Heyne ex Roth",7262544,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus nervosa","Ficus nervosa","B.Heyne ex Roth","Ficus nervosa"
