observation_id,latitude,longitude,date_,time,place,type_of_observation,notes,photo,gps_altitude,gps_horizontal_accuracy,verbatimIdentification,scientificName,vernacularName,recordedBy,georeferenceRemarks,occurrenceID
6a8957e3-907a-4c4c-baad-2ce92d2d1367,10.323975,76.9436017,2018-02-24,16:13:00,Stanmore,Sighting,1,NA,959,10,Jungle-striped Squirrel,Funambulus tristriatus,Jungle-striped squirrel,T R Shankar Raman,NA,urn:ncf:arp:6a8957e3-907a-4c4c-baad-2ce92d2d1367:sp1
bfc0e9fc-a780-45aa-87ef-bd4e30ba8087,10.3242785,76.9410914,2018-02-24,16:13:00,Stanmore,Sighting,12 or so,NA,968,10,Wild pig,Sus scrofa,Wild pig,T R Shankar Raman,NA,urn:ncf:arp:bfc0e9fc-a780-45aa-87ef-bd4e30ba8087:sp1
167f1116-99a1-4285-a2f0-1d91f53cfc77,10.3546089,76.9286621,2018-02-24,16:28:00,Varattuparai,Sighting,In fragment,NA,932,14,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,T R Shankar Raman,NA,urn:ncf:arp:167f1116-99a1-4285-a2f0-1d91f53cfc77:sp1
5f73391d-cf49-4c6c-9403-d224f8d5b27e,10.348472,76.8995655,2018-02-24,16:49:00,Manambolly,Sighting,NA,NA,934,42,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,T R Shankar Raman,NA,urn:ncf:arp:5f73391d-cf49-4c6c-9403-d224f8d5b27e:sp1
5f73391d-cf49-4c6c-9403-d224f8d5b27e,10.348472,76.8995655,2018-02-24,16:49:00,Manambolly,Sighting,NA,NA,934,42,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,T R Shankar Raman,NA,urn:ncf:arp:5f73391d-cf49-4c6c-9403-d224f8d5b27e:sp2
9fb98683-7e08-485e-82c6-004fbb0a21fb,10.3580528,76.8927258,2018-02-24,17:03:00,Manambolly,Sighting,NA,NA,868,15,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,T R Shankar Raman,NA,urn:ncf:arp:9fb98683-7e08-485e-82c6-004fbb0a21fb:sp1
07f0f852-834a-4a40-a74d-c3804bdb06f6,10.35554225,76.87543899,2018-02-24,21:11:00,Manambolly,Sighting,NA,NA,NA,NA,Bonnet Macaque,Macaca radiata,Bonnet macaque,T R Shankar Raman,NA,urn:ncf:arp:07f0f852-834a-4a40-a74d-c3804bdb06f6:sp1
c75f88f6-33b7-4dab-8222-a761b6e7a09b,10.35598189,76.8745314,2018-02-24,21:13:00,Manambolly,Sighting,3 dhole eating muntjac along river,NA,NA,NA,Dhole,Cuon alpinus,Dhole,T R Shankar Raman,NA,urn:ncf:arp:c75f88f6-33b7-4dab-8222-a761b6e7a09b:sp1
905d50d6-2756-4f1a-8f2c-dbc6ac67cb78,10.33035414,76.95996948,2018-02-18,14:58:00,Valparai––Cooperative Colony,Sighting,Feeding onbones opposite the house - a little one,NA,1124,10,Brown Mongoose,Herpestes fuscus,Brown mongoose,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 16 | GPS speed = 2.26 | GPS course =296,urn:ncf:arp:905d50d6-2756-4f1a-8f2c-dbc6ac67cb78:sp1
0cfe4859-5750-4432-a5f3-ff9b3273f79c,10.36452016,76.98321107,2018-02-18,21:53:00,Iyerpadi,Sighting,NA,NA,1192,10,Porcupine,Hystrix indica,Indian crested porcupine,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 12 | GPS speed = 8.04 | GPS course =240,urn:ncf:arp:0cfe4859-5750-4432-a5f3-ff9b3273f79c:sp1
25c977bd-d8e0-4d6f-a49c-29db52939dcb,10.35836189,76.97253713,2018-03-04,06:33:00,Puthuthottam,"Sighting,Sign - Vocalisation/Call",NA,NA,1108,5,Gaur,Bos gaurus,Gaur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0.43 | GPS course =6,urn:ncf:arp:25c977bd-d8e0-4d6f-a49c-29db52939dcb:sp1
25c977bd-d8e0-4d6f-a49c-29db52939dcb,10.35836189,76.97253713,2018-03-04,06:33:00,Puthuthottam,"Sighting,Sign - Vocalisation/Call",NA,NA,1108,5,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0.43 | GPS course =6,urn:ncf:arp:25c977bd-d8e0-4d6f-a49c-29db52939dcb:sp2
25c977bd-d8e0-4d6f-a49c-29db52939dcb,10.35836189,76.97253713,2018-03-04,06:33:00,Puthuthottam,"Sighting,Sign - Vocalisation/Call",NA,NA,1108,5,Jungle-striped Squirrel,Funambulus tristriatus,Jungle-striped squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0.43 | GPS course =6,urn:ncf:arp:25c977bd-d8e0-4d6f-a49c-29db52939dcb:sp3
41c10208-e377-467c-ba7b-46c2f513f181,10.34727628,76.97284726,2018-03-04,06:36:00,Puthuthottam,Sighting,1 male,NA,1149,5,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0 | GPS course =108,urn:ncf:arp:41c10208-e377-467c-ba7b-46c2f513f181:sp1
4550d35a-d928-4c4a-9c54-7c5481c2d5e8,10.29223106,77.01358432,2018-03-04,09:45:00,Chinnakallar,Sighting,NA,NA,1134,30,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 48 | GPS speed = 0.29 | GPS course =-1,urn:ncf:arp:4550d35a-d928-4c4a-9c54-7c5481c2d5e8:sp1
3cc6eaf0-8f76-42e4-ba11-bee55dbbe545,10.29320621,77.01507529,2018-03-04,09:58:00,Chinnakallar,Sighting,On palaquium tree,NA,1130,5,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 6 | GPS speed = 6.16 | GPS course =57,urn:ncf:arp:3cc6eaf0-8f76-42e4-ba11-bee55dbbe545:sp1
d6bc91ef-004f-4164-adec-7998454703bc,10.33022649,76.95996261,2018-03-04,22:29:00,Valparai––Cooperative Colony,Sighting,Feeding on food waste,NA,1131,165,Porcupine,Hystrix indica,Indian crested porcupine,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 10 | GPS speed = -1 | GPS course =-1,urn:ncf:arp:d6bc91ef-004f-4164-adec-7998454703bc:sp1
831fa385-adb9-4e80-9a62-895962d3385b,10.3301622,76.9599431,2018-03-10,17:40:00,Valparai––Cooperative Colony,Sighting,One on the parapet.,NA,NA,12,Brown Mongoose,Herpestes fuscus,Brown mongoose,M. Ananda Kumar,NA,urn:ncf:arp:831fa385-adb9-4e80-9a62-895962d3385b:sp1
8e4d6f93-f48e-429c-bb3e-53d71c313029,10.32302806,77.07148148,2018-03-11,11:50:00,Akkamalai,"Sighting,Sign - Vocalisation/Call","2+4 tahr, three groups of langurs",NA,1884,5,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0 | GPS course =333,urn:ncf:arp:8e4d6f93-f48e-429c-bb3e-53d71c313029:sp1
8e4d6f93-f48e-429c-bb3e-53d71c313029,10.32302806,77.07148148,2018-03-11,11:50:00,Akkamalai,"Sighting,Sign - Vocalisation/Call","2+4 tahr, three groups of langurs",NA,1884,5,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0 | GPS course =333,urn:ncf:arp:8e4d6f93-f48e-429c-bb3e-53d71c313029:sp2
8e4d6f93-f48e-429c-bb3e-53d71c313029,10.32302806,77.07148148,2018-03-11,11:50:00,Akkamalai,"Sighting,Sign - Vocalisation/Call","2+4 tahr, three groups of langurs",NA,1884,5,Nilgiri Tahr,Hemitragus hylocrius,Nilgiri tahr,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0 | GPS course =333,urn:ncf:arp:8e4d6f93-f48e-429c-bb3e-53d71c313029:sp3
ce8dfd82-6fd8-4b4c-849a-e6c353f23b67,10.2965943,76.68128519,2018-03-12,08:12:00,Vazhachal,Sighting,Crossing anakayam bridge,NA,429,10,Sloth Bear,Melursus ursinus,Sloth bear,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 6 | GPS speed = 9.3 | GPS course =327,urn:ncf:arp:ce8dfd82-6fd8-4b4c-849a-e6c353f23b67:sp1
bbaced8f-5fac-435b-951a-a56a4f5ab773,10.34989722,76.93855631,2018-03-15,19:56:00,"Selaliparai,Old Valparai",Sighting,About to cross the road near the group office bend,NA,1131,5,Mouse Deer,Moschiola indica,Indian spotted chevrotain,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 6 | GPS speed = 0.24 | GPS course =-1,urn:ncf:arp:bbaced8f-5fac-435b-951a-a56a4f5ab773:sp1
a6fa3bc0-cb9e-4443-adb4-cc8c006858da,10.30359507,76.76090598,2018-02-26,13:14:00,Vazhachal,Sighting,"5 ad fem
Large male calf 3
Female calf 2
SubAd male 2
Subadult female 1
Total 13
At reservoir edge",NA,NA,NA,Elephant,Elephas maximus,Asian elephant,T R Shankar Raman,NA,urn:ncf:arp:a6fa3bc0-cb9e-4443-adb4-cc8c006858da:sp1
4be5f790-fd6b-4ea3-a5f5-de97cb70bf4c,10.3446901,76.9708425,2018-03-03,06:19:00,Puthuthottam,Sighting,Fem,NA,1066,37,Sambar,Rusa unicolor,Sambar,T R Shankar Raman,NA,urn:ncf:arp:4be5f790-fd6b-4ea3-a5f5-de97cb70bf4c:sp1
b213176c-da76-4025-b359-ef38c46b6b70,10.3933295,76.97434176,2018-03-03,08:49:00,Thalanar,Sighting,2 above cliff,NA,NA,NA,Barking Deer,Muntiacus muntjak,Indian muntjac,T R Shankar Raman,NA,urn:ncf:arp:b213176c-da76-4025-b359-ef38c46b6b70:sp1
09de360f-888e-4e4f-ae23-9d017dccac54,10.3937464,76.9747535,2018-03-03,08:50:00,Thalanar,Sign - Vocalisation/Call,Heard,NA,1465,10,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,T R Shankar Raman,NA,urn:ncf:arp:09de360f-888e-4e4f-ae23-9d017dccac54:sp1
2b0097cb-6f79-4f73-b6ea-818b55c6cafc,10.3952014,76.9724733,2018-03-03,11:02:00,Thalanar,Sighting,1,NA,1329,54,Stripe-necked Mongoose,Herpestes vitticollis,Stripe-necked mongoose,T R Shankar Raman,NA,urn:ncf:arp:2b0097cb-6f79-4f73-b6ea-818b55c6cafc:sp1
42188aa6-f37b-4617-a163-ca55d8440a21,10.3682345,76.9930029,2018-03-03,11:54:00,Iyerpadi,Sighting,At least 7 between 38 and 39th bend.,NA,1214,91,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,T R Shankar Raman,NA,urn:ncf:arp:42188aa6-f37b-4617-a163-ca55d8440a21:sp1
59ab7795-ed75-4e39-9809-ba8ae282ce50,10.3409779,76.9685036,2018-03-04,06:15:00,Puthuthottam,Sighting,"Herd of 7
3 ad female 
2 yearling
1 spiker
1 hard antler male",NA,1050,32,Sambar,Rusa unicolor,Sambar,T R Shankar Raman,NA,urn:ncf:arp:59ab7795-ed75-4e39-9809-ba8ae282ce50:sp1
b342573f-e904-443c-aec3-f07322924724,10.3186136,76.9551462,2018-03-04,10:48:00,Nallakathu,Sighting,2,NA,977,96,Stripe-necked Mongoose,Herpestes vitticollis,Stripe-necked mongoose,T R Shankar Raman,NA,urn:ncf:arp:b342573f-e904-443c-aec3-f07322924724:sp1
1c9771fa-87cf-4a16-b377-fcd9631724c8,10.3490728,76.9346273,2018-03-08,18:37:00,Old Valparai,Sighting,1 female,NA,983,11,Sambar,Rusa unicolor,Sambar,T R Shankar Raman,NA,urn:ncf:arp:1c9771fa-87cf-4a16-b377-fcd9631724c8:sp1
0911c3fd-3239-42d4-8105-a11353a0e44e,10.3511488,76.9360328,2018-03-08,18:54:00,Old Valparai,Sighting,2,NA,886,42,Sambar,Rusa unicolor,Sambar,T R Shankar Raman,NA,urn:ncf:arp:0911c3fd-3239-42d4-8105-a11353a0e44e:sp1
935d3ff2-12ba-4506-bc01-89c1b247a3fc,10.3244716,77.0042521,2018-03-17,10:07:00,Oosimalai,Sighting,Sighting in swMp,NA,1196,96,Stripe-necked Mongoose,Herpestes vitticollis,Stripe-necked mongoose,T R Shankar Raman,NA,urn:ncf:arp:935d3ff2-12ba-4506-bc01-89c1b247a3fc:sp1
2919ca95-d3bc-4a1e-ae5f-e159fcde368b,10.34484155,76.97660621,2018-01-28,16:36:00,Upper Paralai,Sighting,6 gaur in tea,NA,NA,NA,Gaur,Bos gaurus,Gaur,Ganesh Raghunathan,NA,urn:ncf:arp:2919ca95-d3bc-4a1e-ae5f-e159fcde368b:sp1
86bb4b25-5ae9-4e74-971a-d1789447539d,10.35266,76.97721,2018-01-27,07:22:00,Upper Paralai,Sighting,8 gaur visible. Not sure how many more were there,NA,NA,NA,Gaur,Bos gaurus,Gaur,Ganesh Raghunathan,NA,urn:ncf:arp:86bb4b25-5ae9-4e74-971a-d1789447539d:sp1
18d5c1e5-91d1-4894-ba19-40946a01ec98,10.34365813,76.97406381,2018-01-26,07:22:00,Upper Paralai,Sighting,"Step ear herd pachamalai group
",NA,NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:18d5c1e5-91d1-4894-ba19-40946a01ec98:sp1
f77c7b86-7e33-4a75-90ff-dfa52b652cdf,10.36085156,76.95577685,2018-03-19,10:54:00,Lower Paralai,Sighting,NA,NA,NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:f77c7b86-7e33-4a75-90ff-dfa52b652cdf:sp1
8fa9748d-fdca-431d-9ec8-1a6036142505,12.07698299,76.73853368,2018-03-16,08:56:00,Nanjangud to chamarajanagar road,Sighting,Crossed the road fast. Hard to tell which one. Mostly an Indian grey,NA,NA,NA,Mongoose,Herpestidae,Mongoose,Ganesh Raghunathan,NA,urn:ncf:arp:8fa9748d-fdca-431d-9ec8-1a6036142505:sp1
50c1b26b-8b89-455b-953e-72a7e39ad857,10.36163255,76.98126689,2018-03-17,17:29:00,Iyerpadi,Sighting,"20 odd pigs and 10+ dholes. Dholes tried their chance to single out a pig but were not successful. After a while, the dogs gave up and dispersed and the pigs moved away from the swamp huddled together",NA,NA,NA,Wild pig,Sus scrofa,Wild pig,Ganesh Raghunathan,NA,urn:ncf:arp:50c1b26b-8b89-455b-953e-72a7e39ad857:sp1
50c1b26b-8b89-455b-953e-72a7e39ad857,10.36163255,76.98126689,2018-03-17,17:29:00,Iyerpadi,Sighting,"20 odd pigs and 10+ dholes. Dholes tried their chance to single out a pig but were not successful. After a while, the dogs gave up and dispersed and the pigs moved away from the swamp huddled together",NA,NA,NA,Dhole,Cuon alpinus,Dhole,Ganesh Raghunathan,NA,urn:ncf:arp:50c1b26b-8b89-455b-953e-72a7e39ad857:sp2
dffeec51-2f61-4e24-a4c9-dbbeb816ac6c,10.334061,76.95485953,2018-03-08,19:10:00,Savarankadu,Sighting,A leopard cub was found by the estate workers around 10am. The forest department took it away to release it at 36 hairpin bend. Later it was decided to release it back at the place where it was found. Female Cub was about 3 months old and seemed to be in good health. Inter canine teeth were just about emerging on the upper canines. There were reports that the mother was seen the same morning with 2 other cubs,"22204c70-4502-4cdd-89bd-9f33872f0e00,92ce1ab9-9fbe-42c4-9e9e-0680434650f0,842636b6-5e1e-4c03-b7bd-61a14ffd6426",NA,NA,Leopard,Panthera pardus,Leopard,Ganesh Raghunathan,NA,urn:ncf:arp:dffeec51-2f61-4e24-a4c9-dbbeb816ac6c:sp1
f10e43de-eb34-4f5d-8980-0afa7ae9e669,10.3383,76.9635,2018-02-23,09:50:00,Puthuthottam,Sighting,Pig tail and son (prakash) crossed the rod from savarankadu into puthuthottam.,a01a4e8a-2299-4d59-8968-87e8911aba06,NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:f10e43de-eb34-4f5d-8980-0afa7ae9e669:sp1
00b846d5-1709-451d-87a4-0e9b2ddb1a63,10.34800094,76.97253931,2018-02-23,10:55:00,Upper Paralai,Sighting,Over 35 gaur crossed the road,ddc41718-546d-4b86-9aec-5972fdf13d46,NA,NA,Gaur,Bos gaurus,Gaur,Ganesh Raghunathan,NA,urn:ncf:arp:00b846d5-1709-451d-87a4-0e9b2ddb1a63:sp1
4f3587b5-8082-482d-b9b4-5aecea271f93,10.3448399,76.97643489,2018-01-28,16:36:00,Upper Paralai,Sighting,Step ear herd (pachamalai group). Sirius joined the herd today.,"4e04e37f-31b6-46ca-b3da-487634fd3bd4,6f83da2d-2d02-40a4-8ef0-513581cbf2ae",NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:4f3587b5-8082-482d-b9b4-5aecea271f93:sp1
f9533b3e-1681-476f-ab9b-483f9c510175,10.35814,76.96039,2018-02-21,18:36:00,Lower Paralai,Sighting,Pig tail and son (prakash) crossed the road.,c2d70ee6-f061-44e8-bf8d-4bff1433e24d,NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:f9533b3e-1681-476f-ab9b-483f9c510175:sp1
12c44761-68ed-4836-b69e-02e8d58753ad,10.37521278,76.86049204,2018-02-14,16:51:00,Mandhiri mattam,Sighting,The adult male leopard captured at Nadumalai was released at mandhiri Mattam outside the anti poaching camp.,6fa97872-a43b-42a0-add7-e3e0ca466f48,NA,NA,Leopard,Panthera pardus,Leopard,Ganesh Raghunathan,NA,urn:ncf:arp:12c44761-68ed-4836-b69e-02e8d58753ad:sp1
b35a83aa-987a-43ac-93b9-7e9efbd9a638,10.32167898,76.95921175,2018-02-14,06:43:00,Nadumalai,Sighting,Adult male leopard aged around 5 yrs was captured close to the lines following the death of a 4 year old boy from the same lines.,4fdaeb9d-7862-466e-a129-5b2b6c5abd32,NA,NA,Leopard,Panthera pardus,Leopard,Ganesh Raghunathan,NA,urn:ncf:arp:b35a83aa-987a-43ac-93b9-7e9efbd9a638:sp1
ee23db6b-910a-41fe-8a29-72bcaaebbce4,10.350085,76.921188,2018-02-27,15:51:00,Komalimedu,Sighting,"Varatuparai herd 7 total. 3 adult females, 1 juvenile female, 2 sub adult males, 1 Sex unidentified calf",c4a6ddc0-c5c3-4f25-9afa-d1668948a000,NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:ee23db6b-910a-41fe-8a29-72bcaaebbce4:sp1
21003c43-ba2f-4834-a270-9e52a3a25d9f,10.34839178,76.99698899,2018-01-24,14:28:00,Iyerpadi,Sighting,Step ear herd pachamalai group,2b98acab-6a6b-447e-b767-867ec05100ff,NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:21003c43-ba2f-4834-a270-9e52a3a25d9f:sp1
dcabaa82-cc20-4d9b-a3d9-24fe7b08144a,10.257596,76.936358,2018-02-24,13:45:00,Nallamudi,Sighting,2 adult females. 1 female had a huge swelling on the left hind leg and was struggling to walk or use the leg. Had seen the same female in 2014/15 with the same issue and it seems to have gotten worse,"656d34b2-a5d3-42c5-bc88-8cd15ec31f77,847b661b-bb97-4f20-b001-f8baf0937376,7e3cb85b-a56e-4466-855e-1392a03ca99a",NA,NA,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,NA,urn:ncf:arp:dcabaa82-cc20-4d9b-a3d9-24fe7b08144a:sp1
eb1f81f1-8524-4d0b-a45d-6cb4bf33f508,10.3301933,76.96006738,2018-01-08,16:07:00,Valparai––Cooperative Colony,Sighting,2 Brown mongoose outside office,"57e0fd86-28eb-4dbb-b26c-e45a625f10d3,e47a9116-bea7-4bba-a331-1f6a89758397",NA,NA,Brown Mongoose,Herpestes fuscus,Brown mongoose,Ganesh Raghunathan,NA,urn:ncf:arp:eb1f81f1-8524-4d0b-a45d-6cb4bf33f508:sp1
0b1879a5-8bca-4cf5-b67a-2afd27fdc8c7,10.34267499,76.96925361,2018-03-19,13:24:00,Puthuthottam,Sighting,NA,NA,NA,NA,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Ganesh Raghunathan,NA,urn:ncf:arp:0b1879a5-8bca-4cf5-b67a-2afd27fdc8c7:sp1
ed7fc4dc-f749-45aa-b3a9-8f49f6582600,10.44422479,76.98003522,2018-03-19,11:51:00,5-8 bend,Sighting,3 on road,NA,NA,500,Nilgiri Tahr,Hemitragus hylocrius,Nilgiri tahr,T R Shankar Raman,NA,urn:ncf:arp:ed7fc4dc-f749-45aa-b3a9-8f49f6582600:sp1
b9b76c9b-aca1-462a-a1ca-667dabd5ceb1,10.3305334,76.9598508,2018-03-22,21:36:00,Valparai––Cooperative Colony,Sign - Vocalisation/Call,Alarm call from tea,NA,1028,55,Sambar,Rusa unicolor,Sambar,T R Shankar Raman,NA,urn:ncf:arp:b9b76c9b-aca1-462a-a1ca-667dabd5ceb1:sp1
26f2d9c3-ae92-406b-a1fa-64c3c301d830,10.36446781,76.98120545,2018-03-17,11:55:00,Puthuthottam,Sighting,NA,NA,1234,5,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 6 | GPS speed = 5.74 | GPS course =71,urn:ncf:arp:26f2d9c3-ae92-406b-a1fa-64c3c301d830:sp1
19fc60ec-3090-4831-8ca5-3942425b5264,10.33022514,76.95995877,2018-03-18,18:47:00,Valparai––Cooperative Colony,Sign - Vocalisation/Call,Close by,NA,1131,165,Sambar,Rusa unicolor,Sambar,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 10 | GPS speed = -1 | GPS course =-1,urn:ncf:arp:19fc60ec-3090-4831-8ca5-3942425b5264:sp1
c85f0605-8b6d-4f6a-a689-123fe8b6b98d,10.33000847,76.95843085,2018-03-24,17:10:00,Puthuthottam,Sighting,2,NA,1120,65,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 10 | GPS speed = -1 | GPS course =-1,urn:ncf:arp:c85f0605-8b6d-4f6a-a689-123fe8b6b98d:sp1
c6bdb7dd-df96-4585-84cb-fa30347dce58,10.34394753,76.96936148,2018-03-24,17:19:00,Rottikadai,Sighting,3; in the swamp,NA,1144,10,Stripe-necked Mongoose,Herpestes vitticollis,Stripe-necked mongoose,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 6 | GPS course =348,urn:ncf:arp:c6bdb7dd-df96-4585-84cb-fa30347dce58:sp1
bfdb44c0-3dc9-485f-93b9-69192d545464,10.35622207,76.97249925,2018-03-24,17:33:00,Iyerpadi,Sighting,4 feeding on elaegnus,NA,1125,5,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0.15 | GPS course =310,urn:ncf:arp:bfdb44c0-3dc9-485f-93b9-69192d545464:sp1
d87aad8c-72a0-4618-9e8d-655b2468eefa,10.37456264,76.99458959,2018-03-24,17:44:00,Waterfalls,Sighting,2; male and female,NA,1377,10,Barking Deer,Muntiacus muntjak,Indian muntjac,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 12 | GPS speed = 6.45 | GPS course =359,urn:ncf:arp:d87aad8c-72a0-4618-9e8d-655b2468eefa:sp1
9e314ab5-b946-416d-900f-9a6173364828,10.363766,76.97738816,2018-03-24,20:29:00,Andiparai,Sighting,"4,1,2",NA,1273,50,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 96 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:9e314ab5-b946-416d-900f-9a6173364828:sp1
9e314ab5-b946-416d-900f-9a6173364828,10.363766,76.97738816,2018-03-24,20:29:00,Andiparai,Sighting,"4,1,2",NA,1273,50,Barking Deer,Muntiacus muntjak,Indian muntjac,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 96 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:9e314ab5-b946-416d-900f-9a6173364828:sp2
9e314ab5-b946-416d-900f-9a6173364828,10.363766,76.97738816,2018-03-24,20:29:00,Andiparai,Sighting,"4,1,2",NA,1273,50,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 96 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:9e314ab5-b946-416d-900f-9a6173364828:sp3
f41a6616-fe06-4198-89c8-00d12d3001d4,10.45075559,76.98412263,2018-03-22,17:54:00,9-12 bend,Sighting,Five including two males and faun.,f61d9976-9f6b-4b78-8644-f370fef7e7d6,645,16,Nilgiri Tahr,Hemitragus hylocrius,Nilgiri tahr,M. Ananda Kumar,NA,urn:ncf:arp:f41a6616-fe06-4198-89c8-00d12d3001d4:sp1
9a95a4b9-aeb0-4837-9958-6baed3ad36ce,10.4494994,76.9840611,2018-03-22,17:55:00,9-12 bend,Sighting,Feeding. 10 of them along with hybrid NL,NA,NA,10,Common Langur,Semnopithecus priam,South-eastern Langur,M. Ananda Kumar,NA,urn:ncf:arp:9a95a4b9-aeb0-4837-9958-6baed3ad36ce:sp1
c0a7f4bb-7fc1-4ed3-9dec-5ef96c0c4813,10.4489093,76.9826791,2018-03-22,17:56:00,9-12 bend,Sighting,Around 20 of them along with Langur and Tahr,NA,NA,20,Bonnet Macaque,Macaca radiata,Bonnet macaque,M. Ananda Kumar,NA,urn:ncf:arp:c0a7f4bb-7fc1-4ed3-9dec-5ef96c0c4813:sp1
7bb2c566-47a9-4f36-8912-b85812976021,10.37070425,76.99365105,2018-03-24,05:18:00,Iyerpadi bit shola,Sighting,Sitting on parapet,NA,1279,16,Leopard,Panthera pardus,Leopard,M. Ananda Kumar,NA,urn:ncf:arp:7bb2c566-47a9-4f36-8912-b85812976021:sp1
7668f0fd-2835-489b-adbc-00eaa98270fd,10.6627332,77.0103785,2018-03-24,05:15:00,Puthuthottam,Sighting,Five them along the road.,NA,NA,31,Sambar,Rusa unicolor,Sambar,M. Ananda Kumar,NA,urn:ncf:arp:7668f0fd-2835-489b-adbc-00eaa98270fd:sp1
5bb3b1c6-a16f-4989-ba62-c611d9a00dfe,10.3452188,76.97296,2018-03-24,15:55:00,Upper Paralai,Sighting,Around 25 of them moving through tea adjascent to PTTM.,NA,1071,17,Gaur,Bos gaurus,Gaur,M. Ananda Kumar,NA,urn:ncf:arp:5bb3b1c6-a16f-4989-ba62-c611d9a00dfe:sp1
a354b55a-f8eb-409f-82a4-214d853dc84e,10.34971269,76.97285414,2018-03-26,12:31:00,Puthuthottam,Sighting,"1 (the male with the injured leg); small
Troop near iyerpadi hospital",NA,1163,50,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 48 | GPS speed = 8.81 | GPS course =162,urn:ncf:arp:a354b55a-f8eb-409f-82a4-214d853dc84e:sp1
42e91b77-556e-437b-b0da-e2ab7dd03a6e,10.33605073,76.96338108,2018-03-26,12:39:00,PAP Colony,Sighting,Moving back to the forest,NA,1103,5,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0 | GPS course =244,urn:ncf:arp:42e91b77-556e-437b-b0da-e2ab7dd03a6e:sp1
