date,tree_code,forest_500,lat,long,altitude,tree_sp,fruitcrop,height,gbh,gbh2,start_time,end_time,arr_time,species,num,dep_time
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,13:31:00,SHMY,4,13:36:55
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,13:32:00,SHMY,2,13:46:00
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,13:55:50,SHMY,2,13:59:50
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,14:04:35,SHMY,2,14:05:00
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,14:05:19,SHMY,2,14:10:30
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,14:07:01,SHMY,2,14:10:30
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,14:07:16,SHMY,2,14:10:30
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,14:30:22,SHMY,10,14:31:22
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,14:52:33,SHMY,2,14:58:31
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:01:44,SHMY,2,15:03:14
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:02:00,SHMY,3,15:03:14
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:15:45,SHMY,2,15:17:40
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:15:45,SHMY,3,15:18:26
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:15:45,SHMY,2,15:20:16
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,N,AFBL,1,15:17:40
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:23:26,SHMY,2,15:24:18
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:23:26,SHMY,3,15:25:10
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:23:26,SHMY,2,15:26:15
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:25:00,SHMY,2,15:28:41
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:27:19,SHMY,1,15:36:31
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:27:19,SHMY,1,15:36:55
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:28:00,SHMY,1,15:36:55
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:28:00,SHMY,1,15:36:55
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:28:00,SHMY,1,15:37:13
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:29:00,SHMY,2,15:31:40
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:37:13,SHMY,2,15:39:14
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,15:39:27,SHMY,6,15:46:11
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,16:01:00,SHMY,2,16:03:24
11-01-18,HETR33,0.638,10.35567968,76.89274284,800.491455,Heynea trijuga,20,20,130,N,12:50:00,17:05:00,16:31:43,SHMY,2,16:35:59
13-01-18,HETR34,0.857,10.34082871,76.96666352,1126.396851,Heynea trijuga,402,13,118,N,13:10:00,17:12:00,N,NONE,0,N
13-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,13:23:43,SHMY,4,13:33:20
13-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,N,SHMY,1,13:33:20
15-01-18,CAST10,0.678,10.37711489,76.99207325,1265.21936,Canarium strictum,210,26,213,N,6:40:00,11:50:00,N,NONE,0,N
17-01-18,CAST_ad_lib,N,N,N,N,Canarium strictum,N,N,N,N,N,N,8:38:23,MIPI,1,8:47:05
17-01-18,CAST_ad_lib,N,N,N,N,Canarium strictum,N,N,N,N,N,N,N,MIPI,1,8:47:05
17-01-18,HETR35,0.389,10.349334,76.930447,1024.038818,Heynea trijuga,725,22,140,N,12:19:00,17:05:00,12:19:33,WCBA,1,12:20:54
18-01-18,CAST11,0.366,10.401223,76.991534,1252.701416,Canarium strictum,300,20,215,N,6:40:00,12:00:00,N,NONE,0,N
19-01-18,CAST12,0.904,10.37242899,76.98615211,1095.28894,Canarium strictum,112,37,176,N,12:50:00,17:00:00,N,NONE,0,N
20-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,8:28:00,SHMY,6,8:36:00
20-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,8:32:00,SHMY,2,8:36:00
20-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,8:34:37,SHMY,4,8:36:00
20-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,8:34:40,SHMY,2,8:37:00
20-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,8:34:40,SHMY,2,8:36:00
20-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,8:34:40,SHMY,2,8:37:00
20-01-18,HETR_ad_lib,N,N,N,N,Heynea trijuga,N,N,N,N,N,N,8:58:00,SHMY,6,9:00:00
22-01-18,HETR36,0.816,10.33885846,76.96621324,1125.5979,Heynea trijuga,600,14,131,N,12:50:00,17:00:00,N,NONE,0,N
23-01-18,CAST13,0.832,10.3649012,76.99827335,1384.91,Canarium strictum,45,20,91,N,12:50:00,17:00:00,N,NONE,0,N
24-01-18,CAST14,0.366,10.35772964,76.92799537,994.94,Canarium strictum,200,23,148,N,12:50:00,17:00:00,N,NONE,0,N
25-01-18,CAST15,0.777,10.36404608,76.99816832,1357.598022,Canarium strictum,220,32,147,N,13:00:00,17:00:00,N,NONE,0,N
27-01-18,CAST16,0.517,10.34706208,76.89803618,979.105957,Canarium strictum,30,30,220,N,12:30:00,17:00:00,N,NONE,0,N
29-01-18,CAST17,0.137,10.34994847,76.91674568,1179.299561,Canarium strictum,210,21,122,N,12:55:00,17:00:00,N,NONE,0,N
30-01-18,CAST18,0.402,10.34842322,76.93261187,1025.538818,Canarium strictum,280,32,179,N,12:40:00,17:00:00,N,NONE,0,N
31-01-18,CAST19,0.217,10.35453698,76.91597052,1114.977051,Canarium strictum,471,37,295,N,10:15:00,17:00:00,N,NONE,0,N
01-02-18,CAST20,0.027,10.358681,76.933578,1010.082703,Canarium strictum,800,30,218,N,6:20:00,11:33:00,N,NONE,0,N
02-02-18,CAST21,0.727,10.36570217,76.99682713,1348.158569,Canarium strictum,400,40,351,N,12:25:00,17:00:00,15:10:00,MIPI,1,15:10:20
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,N,MGHO,1,N
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,N,WCBA,1,14:04:56
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,14:04:56,SHMY,2,14:12:39
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,14:42:44,SHMY,2,14:53:24
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,14:37:00,SHMY,2,14:42:24
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:29:33,STBU,1,16:30:40
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:32:11,SHMY,1,16:44:00
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:32:11,SHMY,1,16:45:42
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:34:08,WCBA,1,16:55:00
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:36:00,MGHO,1,16:45:42
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:41:33,WCBA,1,16:56:23
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:43:57,WCBA,1,16:57:13
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:43:57,SHMY,1,16:45:42
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:43:57,SHMY,1,16:52:21
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:44:00,SHMY,1,16:52:21
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:44:00,SHMY,1,16:53:00
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,16:39:48,YBBU,2,16:46:48
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,N,SHMY,1,16:53:00
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,N,WCBA,1,16:59:03
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,N,WCBA,1,17:01:15
03-02-18,PEMA02,0.176,10.35091834,76.91794261,1195.246094,Persea macrantha,220,22,271,N,12:15:00,17:22:00,N,WCBA,1,17:02:05
07-02-18,CAST22,0.162,10.35414227,76.91635408,1142.243652,Canarium strictum,365,25,248,N,6:35:00,11:35:00,N,NONE,0,N
08-02-18,CAST23,0.912,10.37099124,76.99324035,1329.03,Canarium strictum,1000,31,305,N,6:22:00,11:45:00,8:55:50,MIPI,1,9:06:40
08-02-18,CAST24,0.699,10.36008404,76.99823211,1268.97,Canarium strictum,1000,33,290,N,12:13:00,17:05:00,N,NONE,0,N
13-02-18,CAST25,0.218,10.34254457,76.89992244,1087.748047,Canarium strictum,1200,25,242,N,12:45:00,17:00:00,15:54:55,MGSQ,1,15:55:55
22-02-18,PEMA_ad_lib,N,N,N,N,Persea macrantha,N,N,N,N,N,N,8:58:00,MGSQ,1,N
24-02-18,CAST26,0.562,10.35671242,76.91844285,1139.187012,Canarium strictum,500,41,227,N,6:40:00,11:45:00,N,NONE,0,N
24-02-18,CAST27,0.472,10.35636188,76.91678784,1134.45874,Canarium strictum,300,37,232,N,12:40:00,17:00:00,N,NONE,0,N
26-02-18,CAST28,0.622,10.35748087,76.91709353,1142.381714,Canarium strictum,242,33,234,N,12:00:00,17:05:00,N,NONE,0,N
27-02-18,PEMA03,0.954,10.31522543,76.8312283,982.833252,Persea macrantha,150,26,167,N,12:00:00,17:15:00,12:30:00,STBU,4,12:30:30
27-02-18,PEMA03,0.954,10.31522543,76.8312283,982.833252,Persea macrantha,150,26,167,N,12:00:00,17:15:00,14:53:39,MGSQ,1,16:13:18
27-02-18,PEMA03,0.954,10.31522543,76.8312283,982.833252,Persea macrantha,150,26,167,N,12:00:00,17:15:00,17:03:00,SHMY,1,17:09:00
01-03-18,CAST29,0.42,10.290849,77.01235,1118.990723,Canarium strictum,688,29,285,N,7:05:00,12:05:00,N,NONE,0,N
01-03-18,CAST30,0.636,10.292474,77.016464,1076.792847,Canarium strictum,800,36,350,N,12:35:00,16:35:00,13:18:02,LTMA,1,13:44:39
08-03-18,PEMA04,0.843,10.34109492,76.966545,1130.328613,Persea macrantha,15,16,195,N,12:19:00,17:00:00,13:06:50,SHMY,2,13:07:58
08-03-18,PEMA04,0.843,10.34109492,76.966545,1130.328613,Persea macrantha,15,16,195,N,12:19:00,17:00:00,14:51:00,SHMY,1,14:53:00
08-03-18,PEMA04,0.843,10.34109492,76.966545,1130.328613,Persea macrantha,15,16,195,N,12:19:00,17:00:00,14:51:00,SHMY,1,15:12:00
08-03-18,PEMA04,0.843,10.34109492,76.966545,1130.328613,Persea macrantha,15,16,195,N,12:19:00,17:00:00,15:38:00,MGHO,1,15:38:20
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:33:00,SHMY,1,11:40:00
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:33:00,SHMY,2,11:41:00
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:33:00,SHMY,1,11:41:54
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:33:00,SHMY,1,11:43:13
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,N,SHMY,1,11:44:24
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,N,SHMY,2,11:45:26
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:45:36,SHMY,2,11:46:53
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:45:36,SHMY,1,11:47:59
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:45:36,SHMY,1,11:56:11
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:47:09,RWBU,1,11:51:27
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:47:12,WCBA,1,11:52:13
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:50:44,SHMY,1,11:59:29
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:52:50,WCBA,1,11:58:44
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:55:00,WCBA,1,11:59:29
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:55:00,WCBA,1,12:06:33
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:56:23,SHMY,1,11:59:29
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:59:28,SHMY,1,11:59:29
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,11:59:28,SHMY,1,12:00:27
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:00:52,SHMY,1,12:01:28
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:00:52,SHMY,2,12:01:54
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:01:28,SHMY,1,12:01:54
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:01:28,SHMY,1,12:02:26
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:02:21,SHMY,3,12:02:26
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:02:21,SHMY,1,12:03:24
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:03:17,SHMY,1,12:04:22
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:03:17,SHMY,2,12:05:50
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:03:17,SHMY,1,12:06:14
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,N,WCBA,1,12:16:49
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:08:57,RWBU,1,12:11:20
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:20:52,INBL,1,12:22:00
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:22:40,INBL,1,12:26:11
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:22:40,INBL,1,12:26:39
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:22:40,INBL,1,12:26:49
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:22:40,INBL,1,12:27:15
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,N,INBL,1,12:29:19
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:51:33,WCBA,1,13:25:45
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,12:51:33,WCBA,1,13:25:45
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:19:52,WCBA,1,13:25:45
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:24:20,WCBA,1,13:34:45
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:33:01,WCBA,1,13:38:01
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:35:01,WCBA,1,13:52:41
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:42:48,WCBA,1,13:52:41
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:42:00,SHMY,2,13:45:31
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:52:01,WCBA,1,13:58:40
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:52:41,WCBA,1,14:01:05
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:58:30,WCBA,1,14:07:49
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:58:30,WCBA,1,14:12:45
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,13:58:30,WCBA,1,14:23:26
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,14:00:00,WCBA,1,14:24:04
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,14:06:31,WCBA,1,15:34:00
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,14:20:32,SHMY,2,14:24:04
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,14:21:12,WCBA,1,16:04:20
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,14:21:25,WCBA,1,16:04:29
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,14:27:24,SHMY,2,14:28:56
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,15:35:30,SHMY,1,N
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,16:03:10,RWBU,2,16:04:00
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,16:02:00,RWBU,2,16:03:00
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,16:05:00,MGHO,1,16:07:44
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,16:19:56,SHMY,2,16:21:10
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,16:30:00,WCBA,1,16:35:48
13-03-18,PEMA05,0.007,10.30105641,76.90933624,1073.915283,Persea macrantha,20,19,169,N,11:33:00,17:05:00,16:58:00,WCBA,1,17:16:39
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:06:40,UNID,1,7:09:20
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:16:00,WCBA,2,7:17:50
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:29:00,UNID,1,7:31:00
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:33:36,WCBA,1,7:37:25
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:36:53,WCBA,1,7:41:00
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,N,RWBU,1,7:37:00
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:36:00,RWBU,4,7:38:04
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:46:00,WCBA,1,7:48:40
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:50:51,WCBA,1,7:52:30
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:54:57,RWBU,2,N
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,N,WCBA,1,7:55:10
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,7:57:51,UNID,1,8:03:15
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,8:10:11,WCBA,1,N
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,8:15:01,WCBA,1,8:18:35
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,8:19:38,RWBU,2,8:21:04
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,8:37:29,WCBA,1,8:42:35
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,9:11:07,WCBA,1,9:12:13
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,9:14:00,WCBA,1,9:14:58
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,9:14:58,WCBA,1,9:16:26
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,9:19:00,WCBA,1,N
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,9:39:37,SHMY,2,9:40:37
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,10:02:44,WCBA,1,10:12:09
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,10:03:00,WCBA,1,10:16:41
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,10:51:36,WCBA,1,10:52:01
14-03-18,PEMA06,0,10.29946913,76.90402371,1079.685547,Persea macrantha,15,25,204,N,6:39:00,11:43:00,10:57:00,WCBA,1,11:00:20
