date,tree_code,tree_sp,sample_type,st_time,species,State,S,P,D,Prd,Reg,end_time
21-12-17,HETR_ad_lib,Heynea trijuga,focal,15:48:00,SHMY,P,0,0,0,0,0,15:53:10
21-12-17,HETR_ad_lib,Heynea trijuga,scan,15:49:00,SHMY,P,N,N,N,N,N,15:49:00
21-12-17,HETR_ad_lib,Heynea trijuga,scan,15:50:00,SHMY,C,N,N,N,N,N,15:50:00
21-12-17,HETR_ad_lib,Heynea trijuga,scan,15:51:00,SHMY,C,N,N,N,N,N,15:51:00
21-12-17,HETR_ad_lib,Heynea trijuga,scan,15:52:00,SHMY,P,N,N,N,N,N,15:52:00
21-12-17,HETR_ad_lib,Heynea trijuga,scan,15:53:00,SHMY,P,N,N,N,N,N,15:53:00
21-12-17,HETR_ad_lib,Heynea trijuga,focal,16:51:00,SHMY,F,3,0,0,0,0,16:53:00
21-12-17,HETR_ad_lib,Heynea trijuga,scan,16:52:00,SHMY,F,N,N,N,N,N,16:52:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:07:00,SHMY,F,2,0,0,0,0,12:11:00
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:08:00,SHMY,F,N,N,N,N,N,12:08:00
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:09:00,SHMY,F,N,N,N,N,N,12:09:00
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:10:00,SHMY,F,N,N,N,N,N,12:10:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:12:00,SHMY,F,0,2,0,0,0,12:13:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:17:20,SHMY,F,0,0,0,0,0,12:19:00
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:18:20,SHMY,F,N,N,N,N,N,12:18:20
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:25:14,SHMY,P,0,0,0,0,0,12:29:46
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:26:14,SHMY,P,N,N,N,N,N,12:26:14
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:27:14,SHMY,C,N,N,N,N,N,12:27:14
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:28:14,SHMY,P,N,N,N,N,N,12:28:14
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:29:14,SHMY,C,N,N,N,N,N,12:29:14
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:27:22,SHMY,P,0,0,0,0,0,12:29:46
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:28:22,SHMY,P,N,N,N,N,N,12:28:22
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:29:22,SHMY,C,N,N,N,N,N,12:29:22
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:34:00,SHMY,P,1,0,0,0,0,12:34:30
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:35:00,SHMY,P,0,0,0,0,0,12:36:10
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:36:00,SHMY,P,N,N,N,N,N,12:36:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:40:00,SHMY,F,0,0,0,0,0,12:41:50
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:41:00,SHMY,P,N,N,N,N,N,12:41:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:42:00,SHMY,F,0,0,0,0,0,12:43:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:43:00,SHMY,P,0,0,0,0,0,12:47:02
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:44:00,SHMY,P,N,N,N,N,N,12:44:00
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:45:00,SHMY,P,N,N,N,N,N,12:45:00
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:46:00,SHMY,P,N,N,N,N,N,12:46:00
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:47:00,SHMY,P,N,N,N,N,N,12:47:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,12:49:07,SHMY,P,0,0,0,0,0,12:51:37
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:50:07,SHMY,P,N,N,N,N,N,12:50:07
22-12-17,HETR_ad_lib,Heynea trijuga,scan,12:51:07,SHMY,P,N,N,N,N,N,12:51:07
22-12-17,HETR_ad_lib,Heynea trijuga,focal,13:04:00,SHMY,P,0,0,0,0,3,13:05:06
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:05:00,SHMY,P,N,N,N,N,N,13:05:00
22-12-17,HETR_ad_lib,Heynea trijuga,focal,13:05:19,SHMY,P,0,0,0,0,0,13:16:38
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:06:19,SHMY,P,N,N,N,N,N,13:06:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:07:19,SHMY,P,N,N,N,N,N,13:07:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:08:19,SHMY,P,N,N,N,N,N,13:08:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:09:19,SHMY,P,N,N,N,N,N,13:09:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:10:19,SHMY,P,N,N,N,N,N,13:10:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:11:19,SHMY,P,N,N,N,N,N,13:11:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:12:19,SHMY,P,N,N,N,N,N,13:12:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:13:19,SHMY,P,N,N,N,N,N,13:13:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:14:19,SHMY,P,N,N,N,N,N,13:14:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:15:19,SHMY,P,N,N,N,N,N,13:15:19
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:16:19,SHMY,P,N,N,N,N,N,13:16:19
22-12-17,HETR_ad_lib,Heynea trijuga,focal,13:16:46,SHMY,P,0,0,0,0,0,13:17:28
22-12-17,HETR_ad_lib,Heynea trijuga,focal,13:17:56,SHMY,P,0,0,0,0,0,13:18:59
22-12-17,HETR_ad_lib,Heynea trijuga,scan,13:18:56,SHMY,P,N,N,N,N,N,13:18:56
01-01-18,HETR21,Heynea trijuga,focal,15:27:00,WCBA,F,0,1,0,0,0,15:27:30
01-01-18,HETR21,Heynea trijuga,focal,15:28:13,WCBA,F,5,1,0,0,0,15:32:41
01-01-18,HETR21,Heynea trijuga,scan,15:29:13,WCBA,F,N,N,N,N,N,15:29:13
01-01-18,HETR21,Heynea trijuga,scan,15:30:13,WCBA,F,N,N,N,N,N,15:30:13
01-01-18,HETR21,Heynea trijuga,scan,15:31:13,WCBA,P,N,N,N,N,N,15:31:13
01-01-18,HETR21,Heynea trijuga,scan,15:32:13,WCBA,P,N,N,N,N,N,15:32:13
01-01-18,HETR21,Heynea trijuga,focal,14:56:00,SHMY,P,0,0,0,0,0,15:00:00
01-01-18,HETR21,Heynea trijuga,scan,14:57:00,SHMY,P,N,N,N,N,N,14:57:00
01-01-18,HETR21,Heynea trijuga,scan,14:58:00,SHMY,P,N,N,N,N,N,14:58:00
01-01-18,HETR21,Heynea trijuga,scan,14:59:00,SHMY,P,N,N,N,N,N,14:59:00
01-01-18,HETR21,Heynea trijuga,focal,14:58:00,SHMY,P,0,0,0,0,0,15:00:00
01-01-18,HETR21,Heynea trijuga,scan,14:59:00,SHMY,P,N,N,N,N,N,14:59:00
01-01-18,HETR21,Heynea trijuga,focal,15:41:00,WCBA,F,1,0,0,0,0,15:41:20
01-01-18,HETR21,Heynea trijuga,focal,16:07:00,WCBA,P,0,0,0,0,0,16:11:00
01-01-18,HETR21,Heynea trijuga,scan,16:08:00,WCBA,P,N,N,N,N,N,16:08:00
01-01-18,HETR21,Heynea trijuga,scan,16:09:00,WCBA,P,N,N,N,N,N,16:09:00
01-01-18,HETR21,Heynea trijuga,scan,16:10:00,WCBA,P,N,N,N,N,N,16:10:00
01-01-18,HETR21,Heynea trijuga,focal,16:47:53,MGSQ,F,0,0,39,0,0,17:01:33
01-01-18,HETR21,Heynea trijuga,scan,16:48:53,MGSQ,F,N,N,N,N,N,16:48:53
01-01-18,HETR21,Heynea trijuga,scan,16:49:53,MGSQ,F,N,N,N,N,N,16:49:53
01-01-18,HETR21,Heynea trijuga,scan,16:50:53,MGSQ,F,N,N,N,N,N,16:50:53
01-01-18,HETR21,Heynea trijuga,scan,16:51:53,MGSQ,F,N,N,N,N,N,16:51:53
01-01-18,HETR21,Heynea trijuga,scan,16:52:53,MGSQ,F,N,N,N,N,N,16:52:53
01-01-18,HETR21,Heynea trijuga,scan,16:53:53,MGSQ,F,N,N,N,N,N,16:53:53
01-01-18,HETR21,Heynea trijuga,scan,16:54:53,MGSQ,F,N,N,N,N,N,16:54:53
01-01-18,HETR21,Heynea trijuga,scan,16:55:53,MGSQ,F,N,N,N,N,N,16:55:53
01-01-18,HETR21,Heynea trijuga,scan,16:56:53,MGSQ,F,N,N,N,N,N,16:56:53
01-01-18,HETR21,Heynea trijuga,scan,16:57:53,MGSQ,F,N,N,N,N,N,16:57:53
01-01-18,HETR21,Heynea trijuga,scan,16:58:53,MGSQ,F,N,N,N,N,N,16:58:53
01-01-18,HETR21,Heynea trijuga,scan,16:59:53,MGSQ,F,N,N,N,N,N,16:59:53
01-01-18,HETR21,Heynea trijuga,scan,17:00:53,MGSQ,P,N,N,N,N,N,17:00:53
02-01-18,HETR22,Heynea trijuga,focal,8:09:00,MIPI,F,0,0,0,0,0,8:12:00
02-01-18,HETR22,Heynea trijuga,scan,8:10:00,MIPI,F,N,N,N,N,N,8:10:00
02-01-18,HETR22,Heynea trijuga,scan,8:11:00,MIPI,F,N,N,N,N,N,8:11:00
02-01-18,HETR22,Heynea trijuga,focal,8:13:55,MIPI,F,14,1,0,0,0,8:16:36
02-01-18,HETR22,Heynea trijuga,scan,8:14:55,MIPI,F,N,N,N,N,N,8:14:55
02-01-18,HETR22,Heynea trijuga,scan,8:15:55,MIPI,F,N,N,N,N,N,8:15:55
02-01-18,HETR22,Heynea trijuga,focal,8:14:00,MIPI,P,0,0,0,0,0,8:15:18
02-01-18,HETR22,Heynea trijuga,scan,8:15:00,MIPI,P,N,N,N,N,N,8:15:00
02-01-18,HETR22,Heynea trijuga,focal,8:17:00,MIPI,P,0,0,0,0,0,8:18:17
02-01-18,HETR22,Heynea trijuga,scan,8:18:00,MIPI,P,N,N,N,N,N,8:18:00
02-01-18,HETR22,Heynea trijuga,focal,8:20:03,MIPI,F,0,0,0,0,0,8:22:08
02-01-18,HETR22,Heynea trijuga,scan,8:21:03,MIPI,F,N,N,N,N,N,8:21:03
02-01-18,HETR22,Heynea trijuga,scan,8:22:03,MIPI,F,N,N,N,N,N,8:22:03
04-01-18,HETR25,Heynea trijuga,focal,6:48:44,MGHO,P,0,0,0,0,0,6:49:59
04-01-18,HETR25,Heynea trijuga,scan,6:49:44,MGHO,P,N,N,N,N,N,6:49:44
04-01-18,HETR25,Heynea trijuga,focal,7:21:19,MGSQ,F,0,0,38,0,0,7:29:38
04-01-18,HETR25,Heynea trijuga,scan,7:22:19,MGSQ,F,N,N,N,N,N,7:22:19
04-01-18,HETR25,Heynea trijuga,scan,7:23:19,MGSQ,F,N,N,N,N,N,7:23:19
04-01-18,HETR25,Heynea trijuga,scan,7:24:19,MGSQ,F,N,N,N,N,N,7:24:19
04-01-18,HETR25,Heynea trijuga,scan,7:25:19,MGSQ,F,N,N,N,N,N,7:25:19
04-01-18,HETR25,Heynea trijuga,scan,7:26:19,MGSQ,F,N,N,N,N,N,7:26:19
04-01-18,HETR25,Heynea trijuga,scan,7:27:19,MGSQ,F,N,N,N,N,N,7:27:19
04-01-18,HETR25,Heynea trijuga,scan,7:28:19,MGSQ,F,N,N,N,N,N,7:28:19
04-01-18,HETR25,Heynea trijuga,scan,7:29:19,MGSQ,F,N,N,N,N,N,7:29:19
04-01-18,HETR25,Heynea trijuga,focal,7:34:00,MGSQ,P,0,0,0,0,0,7:36:00
04-01-18,HETR25,Heynea trijuga,scan,7:35:00,MGSQ,P,N,N,N,N,N,7:35:00
04-01-18,HETR26,Heynea trijuga,focal,14:52:00,SHMY,P,0,0,0,0,0,14:52:34
04-01-18,HETR26,Heynea trijuga,focal,14:49:00,SHMY,P,0,0,0,0,0,14:52:00
04-01-18,HETR26,Heynea trijuga,scan,14:50:00,SHMY,Pr,N,N,N,N,N,14:50:00
04-01-18,HETR26,Heynea trijuga,scan,14:51:00,SHMY,P,N,N,N,N,N,14:51:00
04-01-18,HETR26,Heynea trijuga,scan,14:52:00,SHMY,Pr,N,N,N,N,N,14:52:00
04-01-18,HETR26,Heynea trijuga,focal,14:54:45,SHMY,F,1,1,0,0,0,14:56:45
04-01-18,HETR26,Heynea trijuga,scan,14:55:45,SHMY,F,N,N,N,N,N,14:55:45
04-01-18,HETR26,Heynea trijuga,focal,15:02:00,SHMY,P,0,0,0,0,3,15:08:36
04-01-18,HETR26,Heynea trijuga,scan,15:03:00,SHMY,P,N,N,N,N,N,15:03:00
04-01-18,HETR26,Heynea trijuga,scan,15:04:00,SHMY,P,N,N,N,N,N,15:04:00
04-01-18,HETR26,Heynea trijuga,scan,15:05:00,SHMY,P,N,N,N,N,N,15:05:00
04-01-18,HETR26,Heynea trijuga,scan,15:06:00,SHMY,P,N,N,N,N,N,15:06:00
04-01-18,HETR26,Heynea trijuga,scan,15:07:00,SHMY,P,N,N,N,N,N,15:07:00
04-01-18,HETR26,Heynea trijuga,scan,15:08:00,SHMY,P,N,N,N,N,N,15:08:00
04-01-18,HETR26,Heynea trijuga,focal,15:08:40,SHMY,P,0,0,0,0,0,15:09:06
04-01-18,HETR26,Heynea trijuga,focal,17:19:22,BOMA,P,0,0,0,0,0,17:21:00
04-01-18,HETR26,Heynea trijuga,scan,17:20:22,BOMA,P,N,N,N,N,N,17:20:22
04-01-18,HETR26,Heynea trijuga,focal,17:29:00,BOMA,P,0,0,0,0,0,17:32:00
04-01-18,HETR26,Heynea trijuga,scan,17:30:00,BOMA,P,N,N,N,N,N,17:30:00
04-01-18,HETR26,Heynea trijuga,scan,17:31:00,BOMA,P,N,N,N,N,N,17:31:00
06-01-18,HETR28,Heynea trijuga,focal,16:24:00,SHMY,F,1,0,0,0,0,16:25:55
06-01-18,HETR28,Heynea trijuga,scan,16:25:00,SHMY,C,N,N,N,N,N,16:25:00
06-01-18,HETR28,Heynea trijuga,focal,16:25:55,SHMY,F,3,2,0,0,1,16:40:27
06-01-18,HETR28,Heynea trijuga,scan,16:26:55,SHMY,F,N,N,N,N,N,16:26:55
06-01-18,HETR28,Heynea trijuga,scan,16:27:55,SHMY,P,N,N,N,N,N,16:27:55
06-01-18,HETR28,Heynea trijuga,scan,16:28:55,SHMY,C,N,N,N,N,N,16:28:55
06-01-18,HETR28,Heynea trijuga,scan,16:29:55,SHMY,C,N,N,N,N,N,16:29:55
06-01-18,HETR28,Heynea trijuga,scan,16:30:55,SHMY,P,N,N,N,N,N,16:30:55
06-01-18,HETR28,Heynea trijuga,scan,16:31:55,SHMY,C,N,N,N,N,N,16:31:55
06-01-18,HETR28,Heynea trijuga,scan,16:32:55,SHMY,P,N,N,N,N,N,16:32:55
06-01-18,HETR28,Heynea trijuga,scan,16:33:55,SHMY,C,N,N,N,N,N,16:33:55
06-01-18,HETR28,Heynea trijuga,scan,16:34:55,SHMY,P,N,N,N,N,N,16:34:55
06-01-18,HETR28,Heynea trijuga,scan,16:35:55,SHMY,P,N,N,N,N,N,16:35:55
06-01-18,HETR28,Heynea trijuga,scan,16:36:55,SHMY,C,N,N,N,N,N,16:36:55
06-01-18,HETR28,Heynea trijuga,scan,16:37:55,SHMY,P,N,N,N,N,N,16:37:55
06-01-18,HETR28,Heynea trijuga,scan,16:38:55,SHMY,P,N,N,N,N,N,16:38:55
06-01-18,HETR28,Heynea trijuga,scan,16:39:55,SHMY,P,N,N,N,N,N,16:39:55
07-01-18,PEMA01,Persea macrantha,focal,7:48:34,WCBA,F,0,1,1,0,0,7:49:30
07-01-18,PEMA01,Persea macrantha,focal,7:48:00,WCBA,F,0,1,2,0,0,7:49:00
07-01-18,PEMA01,Persea macrantha,focal,8:19:45,SHMY,F,4,0,0,0,0,8:24:11
07-01-18,PEMA01,Persea macrantha,scan,8:20:45,SHMY,F,N,N,N,N,N,8:20:45
07-01-18,PEMA01,Persea macrantha,scan,8:21:45,SHMY,F,N,N,N,N,N,8:21:45
07-01-18,PEMA01,Persea macrantha,scan,8:22:45,SHMY,F,N,N,N,N,N,8:22:45
07-01-18,PEMA01,Persea macrantha,scan,8:23:45,SHMY,F,N,N,N,N,N,8:23:45
07-01-18,PEMA01,Persea macrantha,focal,8:24:22,SHMY,F,2,0,0,0,0,8:30:18
07-01-18,PEMA01,Persea macrantha,scan,8:25:22,SHMY,F,N,N,N,N,N,8:25:22
07-01-18,PEMA01,Persea macrantha,scan,8:26:22,SHMY,P,N,N,N,N,N,8:26:22
07-01-18,PEMA01,Persea macrantha,scan,8:27:22,SHMY,P,N,N,N,N,N,8:27:22
07-01-18,PEMA01,Persea macrantha,scan,8:28:22,SHMY,C,N,N,N,N,N,8:28:22
07-01-18,PEMA01,Persea macrantha,scan,8:29:22,SHMY,C,N,N,N,N,N,8:29:22
07-01-18,PEMA01,Persea macrantha,focal,7:04:00,MGHO,F,2,0,0,0,0,7:05:00
07-01-18,PEMA01,Persea macrantha,focal,7:06:00,MGHO,F,2,0,0,0,0,7:07:00
07-01-18,PEMA01,Persea macrantha,focal,7:07:00,MGHO,F,0,1,0,0,0,7:08:00
07-01-18,PEMA01,Persea macrantha,focal,9:12:00,WCBA,P,0,0,0,0,0,9:12:45
07-01-18,PEMA01,Persea macrantha,focal,9:12:57,WCBA,F,0,0,0,0,0,9:13:07
07-01-18,PEMA01,Persea macrantha,focal,9:35:00,WCBA,P,0,0,0,0,0,9:41:49
07-01-18,PEMA01,Persea macrantha,scan,9:36:00,WCBA,P,N,N,N,N,N,9:36:00
07-01-18,PEMA01,Persea macrantha,scan,9:37:00,WCBA,P,N,N,N,N,N,9:37:00
07-01-18,PEMA01,Persea macrantha,scan,9:38:00,WCBA,P,N,N,N,N,N,9:38:00
07-01-18,PEMA01,Persea macrantha,scan,9:39:00,WCBA,P,N,N,N,N,N,9:39:00
07-01-18,PEMA01,Persea macrantha,scan,9:40:00,WCBA,F,N,N,N,N,N,9:40:00
07-01-18,PEMA01,Persea macrantha,scan,9:41:00,WCBA,F,N,N,N,N,N,9:41:00
07-01-18,PEMA01,Persea macrantha,focal,9:08:00,WCBA,F,1,3,0,0,0,9:11:00
07-01-18,PEMA01,Persea macrantha,scan,9:09:00,WCBA,F,N,N,N,N,N,9:09:00
07-01-18,PEMA01,Persea macrantha,scan,9:10:00,WCBA,F,N,N,N,N,N,9:10:00
07-01-18,PEMA01,Persea macrantha,focal,7:23:00,WCBA,P,0,0,0,0,0,7:23:28
07-01-18,PEMA01,Persea macrantha,focal,7:41:00,WCBA,P,0,0,0,0,0,7:41:32
07-01-18,PEMA01,Persea macrantha,focal,7:42:46,WCBA,P,0,0,0,0,0,7:43:48
07-01-18,PEMA01,Persea macrantha,focal,9:12:00,WCBA,P,0,0,0,0,0,9:12:46
07-01-18,PEMA01,Persea macrantha,focal,10:59:00,WCBA,F,2,0,0,0,0,11:01:00
07-01-18,PEMA01,Persea macrantha,scan,11:00:00,WCBA,F,N,N,N,N,N,11:00:00
10-01-18,HETR32,Heynea trijuga,focal,16:00:00,AFBL,C,0,0,0,0,0,16:04:00
10-01-18,HETR32,Heynea trijuga,scan,16:01:00,AFBL,P,N,N,N,N,N,16:01:00
10-01-18,HETR32,Heynea trijuga,scan,16:02:00,AFBL,C,N,N,N,N,N,16:02:00
10-01-18,HETR32,Heynea trijuga,scan,16:03:00,AFBL,P,N,N,N,N,N,16:03:00
10-01-18,HETR_ad_lib,Heynea trijuga,focal,16:58:00,SHMY,F,3,0,0,0,0,17:01:00
10-01-18,HETR_ad_lib,Heynea trijuga,scan,16:59:00,SHMY,P,N,N,N,N,N,16:59:00
10-01-18,HETR_ad_lib,Heynea trijuga,scan,17:00:00,SHMY,P,N,N,N,N,N,17:00:00
11-01-18,HETR33,Heynea trijuga,focal,12:53:36,SHMY,F,0,0,0,0,0,12:55:36
11-01-18,HETR33,Heynea trijuga,scan,12:54:36,SHMY,F,N,N,N,N,N,12:54:36
11-01-18,HETR33,Heynea trijuga,focal,13:31:00,SHMY,F,0,2,0,0,0,13:33:00
11-01-18,HETR33,Heynea trijuga,scan,13:32:00,SHMY,F,N,N,N,N,N,13:32:00
11-01-18,HETR33,Heynea trijuga,focal,13:33:00,SHMY,F,0,0,0,0,0,13:34:00
11-01-18,HETR33,Heynea trijuga,focal,13:35:00,SHMY,F,1,0,0,0,0,13:36:00
11-01-18,HETR33,Heynea trijuga,focal,13:37:00,SHMY,P,0,0,0,0,0,13:38:00
11-01-18,HETR33,Heynea trijuga,focal,13:55:21,SHMY,F,0,1,0,0,0,13:59:21
11-01-18,HETR33,Heynea trijuga,scan,13:56:21,SHMY,P,N,N,N,N,N,13:56:21
11-01-18,HETR33,Heynea trijuga,scan,13:57:21,SHMY,P,N,N,N,N,N,13:57:21
11-01-18,HETR33,Heynea trijuga,scan,13:58:21,SHMY,P,N,N,N,N,N,13:58:21
11-01-18,HETR33,Heynea trijuga,focal,14:06:23,SHMY,F,0,0,0,0,0,14:08:23
11-01-18,HETR33,Heynea trijuga,scan,14:07:23,SHMY,P,N,N,N,N,N,14:07:23
11-01-18,HETR33,Heynea trijuga,focal,14:07:00,SHMY,F,0,0,0,0,0,14:10:00
11-01-18,HETR33,Heynea trijuga,scan,14:08:00,SHMY,P,N,N,N,N,N,14:08:00
11-01-18,HETR33,Heynea trijuga,scan,14:09:00,SHMY,P,N,N,N,N,N,14:09:00
11-01-18,HETR33,Heynea trijuga,focal,14:52:33,SHMY,F,1,0,0,0,0,14:54:37
11-01-18,HETR33,Heynea trijuga,scan,14:53:33,SHMY,F,N,N,N,N,N,14:53:33
11-01-18,HETR33,Heynea trijuga,scan,14:54:33,SHMY,F,N,N,N,N,N,14:54:33
11-01-18,HETR33,Heynea trijuga,focal,14:57:30,SHMY,P,0,0,0,0,0,14:58:31
11-01-18,HETR33,Heynea trijuga,scan,14:58:30,SHMY,P,N,N,N,N,N,14:58:30
11-01-18,HETR33,Heynea trijuga,focal,15:16:00,SHMY,F,1,0,0,0,0,15:18:00
11-01-18,HETR33,Heynea trijuga,scan,15:17:00,SHMY,F,N,N,N,N,N,15:17:00
11-01-18,HETR33,Heynea trijuga,focal,15:29:00,SHMY,F,1,0,0,0,0,15:29:48
11-01-18,HETR33,Heynea trijuga,focal,15:28:07,SHMY,F,0,3,0,0,0,15:31:47
11-01-18,HETR33,Heynea trijuga,scan,15:29:07,SHMY,F,N,N,N,N,N,15:29:07
11-01-18,HETR33,Heynea trijuga,scan,15:30:07,SHMY,F,N,N,N,N,N,15:30:07
11-01-18,HETR33,Heynea trijuga,scan,15:31:07,SHMY,F,N,N,N,N,N,15:31:07
11-01-18,HETR33,Heynea trijuga,focal,15:33:00,SHMY,P,0,0,0,0,0,15:35:35
11-01-18,HETR33,Heynea trijuga,scan,15:34:00,SHMY,P,N,N,N,N,N,15:34:00
11-01-18,HETR33,Heynea trijuga,scan,15:35:00,SHMY,P,N,N,N,N,N,15:35:00
11-01-18,HETR33,Heynea trijuga,focal,15:40:00,SHMY,F,1,2,0,0,0,15:41:20
11-01-18,HETR33,Heynea trijuga,scan,15:41:00,SHMY,F,N,N,N,N,N,15:41:00
11-01-18,HETR33,Heynea trijuga,focal,15:42:00,SHMY,F,1,3,0,0,0,15:42:30
11-01-18,HETR33,Heynea trijuga,focal,15:42:35,SHMY,P,0,0,0,0,0,15:43:30
11-01-18,HETR33,Heynea trijuga,focal,15:42:45,SHMY,P,0,0,0,0,0,15:44:45
11-01-18,HETR33,Heynea trijuga,scan,15:43:25,SHMY,C,N,N,N,N,N,15:43:25
11-01-18,HETR33,Heynea trijuga,focal,15:45:11,SHMY,F,0,2,0,0,0,15:46:11
11-01-18,HETR33,Heynea trijuga,focal,16:31:43,SHMY,F,1,2,0,0,0,16:33:20
11-01-18,HETR33,Heynea trijuga,scan,16:32:43,SHMY,F,N,N,N,N,N,16:32:43
11-01-18,HETR33,Heynea trijuga,focal,14:56:51,SHMY,F,0,0,0,0,0,14:57:27
11-01-18,HETR33,Heynea trijuga,focal,14:57:57,SHMY,P,0,0,0,0,0,14:59:29
11-01-18,HETR33,Heynea trijuga,scan,14:58:58,SHMY,P,N,N,N,N,N,14:58:58
11-01-18,HETR33,Heynea trijuga,scan,14:58:57,SHMY,P,N,N,N,N,N,14:58:57
11-01-18,HETR33,Heynea trijuga,focal,15:20:42,SHMY,F,0,2,0,0,0,15:20:53
11-01-18,HETR33,Heynea trijuga,focal,15:21:16,SHMY,F,0,4,0,0,0,15:21:54
11-01-18,HETR33,Heynea trijuga,focal,15:22:10,SHMY,F,0,0,0,0,0,15:22:55
11-01-18,HETR33,Heynea trijuga,focal,15:32:53,SHMY,F,0,2,0,0,0,15:33:07
11-01-18,HETR33,Heynea trijuga,focal,15:34:55,SHMY,F,0,1,0,0,0,15:34:56
11-01-18,HETR33,Heynea trijuga,focal,15:35:26,SHMY,F,0,0,0,0,0,15:35:49
11-01-18,HETR33,Heynea trijuga,focal,15:35:26,SHMY,F,0,0,0,0,0,15:35:49
11-01-18,HETR33,Heynea trijuga,focal,15:39:43,SHMY,F,0,0,0,0,0,15:40:48
11-01-18,HETR33,Heynea trijuga,scan,15:40:43,SHMY,F,N,N,N,N,N,15:40:43
11-01-18,HETR33,Heynea trijuga,focal,16:37:30,SHMY,F,2,1,0,0,0,16:38:17
11-01-18,HETR33,Heynea trijuga,focal,16:39:40,SHMY,F,0,1,0,0,0,16:39:56
13-01-18,HETR_ad_lib,Heynea trijuga,focal,12:30:00,SHMY,F,1,0,0,0,0,12:30:45
17-01-18,CAST_ad_lib,Canarium strictum,focal,8:38:23,MIPI,P,0,0,0,0,0,8:47:05
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:39:23,MIPI,P,N,N,N,N,N,8:39:23
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:40:23,MIPI,P,N,N,N,N,N,8:40:23
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:41:23,MIPI,Pr,N,N,N,N,N,8:41:23
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:42:23,MIPI,Pr,N,N,N,N,N,8:42:23
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:43:23,MIPI,P,N,N,N,N,N,8:43:23
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:44:23,MIPI,P,N,N,N,N,N,8:44:23
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:45:23,MIPI,Pr,N,N,N,N,N,8:45:23
17-01-18,CAST_ad_lib,Canarium strictum,scan,8:46:23,MIPI,P,N,N,N,N,N,8:46:23
17-01-18,HETR35,Heynea trijuga,focal,12:19:33,WCBA,F,2,0,0,0,0,12:20:54
17-01-18,HETR35,Heynea trijuga,scan,12:20:33,WCBA,F,N,N,N,N,N,12:20:33
20-01-18,HETR_ad_lib,Heynea trijuga,focal,8:03:00,SHMY,F,1,0,0,0,0,8:33:00
20-01-18,HETR_ad_lib,Heynea trijuga,focal,8:32:20,SHMY,F,1,1,0,0,0,8:33:20
03-02-18,PEMA02,Persea macrantha,focal,14:07:00,SHMY,F,1,0,0,0,0,14:07:39
03-02-18,PEMA02,Persea macrantha,focal,14:07:45,SHMY,P,0,0,0,0,0,14:12:39
03-02-18,PEMA02,Persea macrantha,scan,14:08:45,SHMY,P,N,N,N,N,N,14:08:45
