Date,Site_ID,Treatment,Species_name,Abun,Accept_name_WFO,Habit,Distribution,IUCN_status,wden_sps,Wden_final,seed_size,disperser,habt_new,ad_ht
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Beilschmiedia wightii,3,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Litsea floribunda,5,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Meliosma sp.,3,Meliosma sp.,Tree,Native,NA,NA,0.504,S,Bird,NA,NA
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Persea macrantha,2,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Dimocarpus longan,2,Dimocarpus longan,Tree,Native,DD,0.748685273,0.748685273,S,Mammal,Mature,25
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Murraya paniculata,2,Murraya paniculata,Tree,Native,NA,0.867,0.867,S,Bird,Secondary,12
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Aglaia simplicifolia,1,Aglaia simplicifolia,Tree,Native,NT,0.680036834,0.680036834,L,Bird,Mature,6
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Cryptocarya wightiana,6,Cryptocarya wightiana,Tree,Native,VU,NA,0.515,M,Bird,Mature,25
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Agrostistachys sp.,1,Agrostistachys sp.,Tree,Native,NA,NA,0.59,S,Gravity,Mature,5
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Palaquium ellipticum,1,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Heynea trijuga,1,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Actinodaphne bourdillonii,1,Actinodaphne bourdillonii,Tree,Endemic,NT,NA,0.52,S,Bird,Secondary,10
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Lepisanthes deficiens,1,Lepisanthes tetraphylla,Tree,Endemic,LC,0.81,0.81,L,Mammal,Mature,5
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Clerodendrum viscosum,1,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Microtropis wallichiana,1,Microtropis wallichiana,Tree,Native,NA,NA,0.54,S,Mammal_bird,Mature,15
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Calophyllum sp.,1,Calophyllum sp.,Tree,Native,NA,NA,0.540234234,L,Mammal,Mature,35
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Syzygium densiflorum,1,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-03-15T00:00:00Z,HP36_P3B,Benchmark,Psychotria anamallayana,1,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Heritiera papilio,113,Heritiera papilio,Tree,Native,NA,NA,0.688,M,Wind,Mature,30
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Calophyllum polyanthum,1,Calophyllum polyanthum,Tree,Native,NA,0.447545977,0.447545977,L,Mammal,Mature,35
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Actinodaphne sp.,16,Actinodaphne sp.,Tree,Endemic,NA,NA,0.52,S,Bird,Secondary,NA
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Litsea stocksii,31,Litsea stocksii,Tree,Endemic,NT,NA,0.42,M,Bird,Mature,8
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Actinodaphne bourdillonii,3,Actinodaphne bourdillonii,Tree,Endemic,NT,NA,0.52,S,Bird,Secondary,10
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Meliosma sp.,4,Meliosma sp.,Tree,Native,NA,NA,0.504,S,Bird,NA,NA
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Myristica dactyloides,6,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Ardisia pauciflora,2,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Artocarpus heterophyllus,1,Artocarpus heterophyllus,Tree,Native,NA,0.484,0.484,L,Mammal,Mature,20
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Croton zeylanicus,2,Croton zeylanicus,Tree,Endemic,NA,NA,0.53,S,Gravity,Mature,4
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Mesua ferrea,1,Mesua ferrea,Tree,Native,NA,0.9,0.9,L,Gravity,Mature,35
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Clerodendrum viscosum,3,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Scolopia crenata,1,Scolopia crenata,Tree,Native,NA,0.64624183,0.64624183,S,Mammal_bird,Mature,18
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Syzygium densiflorum,1,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Litsea insignis,1,Litsea keralana,Tree,Endemic,VU,NA,0.42,M,Bird,Mature,30
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Persea macrantha,1,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-03-15T00:00:00Z,HP36_P4B,Benchmark,Neolitsea sp.,3,Neolitsea sp.,Tree,Native,NA,NA,0.535334221,S,Bird,Mature,NA
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Microtropis wallichiana,3,Microtropis wallichiana,Tree,Native,NA,NA,0.54,S,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Pseudoglochidion anamalayanum,1,Phyllanthus anamalayanus,Tree,Endemic,CR,NA,0.642090339,S,Gravity,Mature,10
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Nageia wallichiana,3,Nageia wallichiana,Tree,Native,LC,0.4845,0.4845,L,Unknown,Mature,30
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Eugenia sp.,2,Eugenia sp.,Tree,Native,NA,NA,0.71,NA,Mammal_bird,Mature,NA
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Elaeocarpus serratus,1,Elaeocarpus serratus,Tree,Native,NA,0.569530272,0.569530272,L,Mammal,Mature,18
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Meliosma sp.,12,Meliosma sp.,Tree,Native,NA,NA,0.504,S,Bird,NA,NA
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Cryptocarya wightiana,7,Cryptocarya wightiana,Tree,Native,VU,NA,0.515,M,Bird,Mature,25
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Ardisia pauciflora,6,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Syzygium densiflorum,1,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Diospyros sylvatica,1,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Agrostistachys indica,2,Agrostistachys indica,Tree,Native,LC,0.5590085,0.5590085,S,Gravity,Mature,5
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Litsea udayanii,4,Litsea udayanii,Tree,Endemic,NA,NA,0.42,S,Bird,Mature,NA
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Atalantia racemosa,1,Atalantia racemosa,Tree,Endemic,LC,NA,NA,S,Mammal,Secondary,4
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Dysoxylum malabaricum,1,Dysoxylum malabaricum,Tree,Endemic,EN,0.58,0.58,L,Bird,Mature,35
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Meliosma simplicifolia,1,Meliosma simplicifolia,Tree,Native,NA,0.455,0.455,S,Bird,Mature,15
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Clerodendrum viscosum,4,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Litsea bourdillonii,1,Litsea bourdillonii,Tree,Endemic,NT,NA,0.42,S,Bird,Mature,18
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Dimocarpus longan,1,Dimocarpus longan,Tree,Native,DD,0.748685273,0.748685273,S,Mammal,Mature,25
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Croton zeylanicus,1,Croton zeylanicus,Tree,Endemic,NA,NA,0.53,S,Gravity,Mature,4
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Drypetes wightii,1,Drypetes wightii,Tree,Endemic,VU,NA,0.7175,M,Bird,Mature,12
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Cryptocarya anamalayana,1,Cryptocarya anamalayana,Tree,Endemic,EN,NA,0.515,M,Bird,Mature,8
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Nothopegia beddomei,2,Nothopegia beddomei,Tree,Endemic,EN,0.734771295,0.734771295,S,Mammal,Secondary,12
2018-03-16T00:00:00Z,HP37_P1B,Benchmark,Actinodaphne malabarica,1,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Mesua ferrea,1,Mesua ferrea,Tree,Native,NA,0.9,0.9,L,Gravity,Mature,35
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Litsea oleoides,17,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Ardisia pauciflora,5,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Litsea udayanii,3,Litsea udayanii,Tree,Endemic,NA,NA,0.42,S,Bird,Mature,NA
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Cryptocarya anamalayana,1,Cryptocarya anamalayana,Tree,Endemic,EN,NA,0.515,M,Bird,Mature,8
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Pseudoglochidion anamalayanum,16,Phyllanthus anamalayanus,Tree,Endemic,CR,NA,0.642090339,S,Gravity,Mature,10
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Litsea stocksii,3,Litsea stocksii,Tree,Endemic,NT,NA,0.42,M,Bird,Mature,8
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Meliosma sp.,3,Meliosma sp.,Tree,Native,NA,NA,0.504,S,Bird,NA,NA
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Nothopegia beddomei,1,Nothopegia beddomei,Tree,Endemic,EN,0.734771295,0.734771295,S,Mammal,Secondary,12
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Aglaia simplicifolia,1,Aglaia simplicifolia,Tree,Native,NT,0.680036834,0.680036834,L,Bird,Mature,6
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Artocarpus heterophyllus,1,Artocarpus heterophyllus,Tree,Native,NA,0.484,0.484,L,Mammal,Mature,20
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Lepisanthes deficiens,1,Lepisanthes tetraphylla,Tree,Endemic,LC,0.81,0.81,L,Mammal,Mature,5
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Atalantia racemosa,2,Atalantia racemosa,Tree,Endemic,LC,NA,NA,S,Mammal,Secondary,4
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Syzygium densiflorum,1,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Villebrunea integrifolia,1,Oreocnide integrifolia,Tree,Native,NA,NA,NA,S,Bird,Secondary,8
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Maesa indica,1,Maesa indica,Tree,Native,LC,NA,NA,S,Mammal_bird,Secondary,4
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Aphanamixis polystachya,1,Aphanamixis polystachya,Tree,Native,LC,0.57,0.57,L,Bird,Mature,20
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Litsea bourdillonii,2,Litsea bourdillonii,Tree,Endemic,NT,NA,0.42,S,Bird,Mature,18
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Cullenia exarillata,1,Cullenia exarillata,Tree,Endemic,NA,NA,0.55,L,Gravity,Mature,40
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Microtropis wallichiana,2,Microtropis wallichiana,Tree,Native,NA,NA,0.54,S,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P2B,Benchmark,Meliosma simplicifolia,1,Meliosma simplicifolia,Tree,Native,NA,0.455,0.455,S,Bird,Mature,15
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Ardisia pauciflora,42,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Atalantia racemosa,5,Atalantia racemosa,Tree,Endemic,LC,NA,NA,S,Mammal,Secondary,4
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Syzygium densiflorum,15,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Aglaia simplicifolia,2,Aglaia simplicifolia,Tree,Native,NT,0.680036834,0.680036834,L,Bird,Mature,6
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Litsea oleoides,3,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Heritiera papilio,8,Heritiera papilio,Tree,Native,NA,NA,0.688,M,Wind,Mature,30
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Tricalysia apiocarpa,1,Discospermum apiocarpum,Tree,Endemic,NA,NA,0.1,S,Mammal,Mature,15
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Beilschmiedia wightii,1,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Cryptocarya wightiana,3,Cryptocarya wightiana,Tree,Native,VU,NA,0.515,M,Bird,Mature,25
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Murraya paniculata,1,Murraya paniculata,Tree,Native,NA,0.867,0.867,S,Bird,Secondary,12
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Psychotria anamallayana,1,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Neolitsea sp.,1,Neolitsea sp.,Tree,Native,NA,NA,0.535334221,S,Bird,Mature,NA
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Cleidion spiciflorum,4,Cleidion spiciflorum,Tree,Native,NA,NA,0.45,M,Gravity,Mature,15
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Microtropis wallichiana,7,Microtropis wallichiana,Tree,Native,NA,NA,0.54,S,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Meliosma sp.,3,Meliosma sp.,Tree,Native,NA,NA,0.504,S,Bird,NA,NA
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Actinodaphne bourdillonii,1,Actinodaphne bourdillonii,Tree,Endemic,NT,NA,0.52,S,Bird,Secondary,10
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Dimocarpus longan,1,Dimocarpus longan,Tree,Native,DD,0.748685273,0.748685273,S,Mammal,Mature,25
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Villebrunea integrifolia,1,Oreocnide integrifolia,Tree,Native,NA,NA,NA,S,Bird,Secondary,8
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Cinnamomum malabatrum,1,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Litsea floribunda,1,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Nothopegia beddomei,2,Nothopegia beddomei,Tree,Endemic,EN,0.734771295,0.734771295,S,Mammal,Secondary,12
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Beilschmiedia wightii,1,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Eugenia sp.,2,Eugenia sp.,Tree,Native,NA,NA,0.71,NA,Mammal_bird,Mature,NA
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Meliosma simplicifolia,1,Meliosma simplicifolia,Tree,Native,NA,0.455,0.455,S,Bird,Mature,15
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Mesua ferrea,1,Mesua ferrea,Tree,Native,NA,0.9,0.9,L,Gravity,Mature,35
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Litsea stocksii,1,Litsea stocksii,Tree,Endemic,NT,NA,0.42,M,Bird,Mature,8
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Nageia wallichiana,1,Nageia wallichiana,Tree,Native,LC,0.4845,0.4845,L,Unknown,Mature,30
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Diospyros sylvatica,1,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-03-16T00:00:00Z,HP37_P3B,Benchmark,Croton zeylanicus,2,Croton zeylanicus,Tree,Endemic,NA,NA,0.53,S,Gravity,Mature,4
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Microtropis wallichiana,1,Microtropis wallichiana,Tree,Native,NA,NA,0.54,S,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Syzygium cumini,3,Syzygium cumini,Tree,Native,LC,0.645435271,0.645435271,S,Mammal_bird,Secondary,20
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Clerodendrum viscosum,16,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Litsea stocksii,10,Litsea stocksii,Tree,Endemic,NT,NA,0.42,M,Bird,Mature,8
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Acronychia pedunculata,1,Acronychia pedunculata,Tree,Native,LC,0.4795,0.4795,S,Mammal_bird,Secondary,10
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Nothapodytes nimmoniana,2,Mappia nimmoniana,Tree,Native,NA,NA,NA,M,Bird,Secondary,8
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Litsea floribunda,6,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Heritiera papilio,2,Heritiera papilio,Tree,Native,NA,NA,0.688,M,Wind,Mature,30
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Palaquium ellipticum,2,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Villebrunea integrifolia,1,Oreocnide integrifolia,Tree,Native,NA,NA,NA,S,Bird,Secondary,8
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Cullenia exarillata,1,Cullenia exarillata,Tree,Endemic,NA,NA,0.55,L,Gravity,Mature,40
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Syzygium densiflorum,2,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Litsea oleoides,4,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Atalantia racemosa,3,Atalantia racemosa,Tree,Endemic,LC,NA,NA,S,Mammal,Secondary,4
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Nageia wallichiana,1,Nageia wallichiana,Tree,Native,LC,0.4845,0.4845,L,Unknown,Mature,30
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Ardisia pauciflora,2,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Persea macrantha,1,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-03-16T00:00:00Z,HP37_P4B,Benchmark,Murraya paniculata,1,Murraya paniculata,Tree,Native,NA,0.867,0.867,S,Bird,Secondary,12
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Ardisia pauciflora,1,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Palaquium ellipticum,16,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Syzygium sp.,0,Syzygium sp.,Tree,Native,NA,NA,0.68,NA,Mammal_bird,NA,NA
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Neolitsea sp.,1,Neolitsea sp.,Tree,Native,NA,NA,0.535334221,S,Bird,Mature,NA
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Orophea sp.,2,Orophea sp.,Tree,Endemic,NA,NA,NA,NA,Bird,NA,NA
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Dimocarpus longan,12,Dimocarpus longan,Tree,Native,DD,0.748685273,0.748685273,S,Mammal,Mature,25
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Syzygium laetum,1,Syzygium laetum,Tree,Endemic,NA,0.662842,0.662842,M,Mammal_bird,Mature,7
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Syzygium gardneri,4,Syzygium gardneri,Tree,Endemic,NA,0.789375,0.789375,S,Mammal_bird,Mature,60
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Mesua ferrea,2,Mesua ferrea,Tree,Native,NA,0.9,0.9,L,Gravity,Mature,35
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Heritiera papilio,1,Heritiera papilio,Tree,Native,NA,NA,0.688,M,Wind,Mature,30
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Syzygium laetum,1,Syzygium laetum,Tree,Endemic,NA,0.662842,0.662842,M,Mammal_bird,Mature,7
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Litsea floribunda,1,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Actinodaphne malabarica,1,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-03-19T00:00:00Z,OLCA_P1B,Benchmark,Apollonias arnottii,1,Apollonias arnottii,Tree,Endemic,NA,NA,NA,S,Bird,Mature,6
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Clerodendrum viscosum,2,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Dendrocnide sinuata,3,Dendrocnide sinuata,Tree,Endemic,NA,NA,NA,S,Bird,Secondary,5
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Palaquium ellipticum,18,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Cullenia exarillata,2,Cullenia exarillata,Tree,Endemic,NA,NA,0.55,L,Gravity,Mature,40
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Aglaia elaeagnoidea,2,Aglaia elaeagnoidea,Tree,Native,LC,0.641083454,0.641083454,M,Mammal_bird,Mature,10
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Ardisia pauciflora,1,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Dimocarpus longan,3,Dimocarpus longan,Tree,Native,DD,0.748685273,0.748685273,S,Mammal,Mature,25
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Mesua ferrea,1,Mesua ferrea,Tree,Native,NA,0.9,0.9,L,Gravity,Mature,35
2018-03-19T00:00:00Z,OLCA_P2B,Benchmark,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Croton zeylanicus,17,Croton zeylanicus,Tree,Endemic,NA,NA,0.53,S,Gravity,Mature,4
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Phoebe lanceolata,3,Phoebe lanceolata,Tree,Native,LC,NA,0.49,S,Bird,Mature,8
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Coffea canephora,13,Coffea canephora,Tree,Introduced,EN,NA,NA,S,Mammal,Int,6
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Epiprinus mallotiformis,4,Epiprinus mallotiformis,Tree,Endemic,NA,NA,NA,S,Gravity,Mature,12
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Ardisia pauciflora,2,Ardisia pauciflora,Tree,Endemic,NA,NA,0.62,S,Bird,Mature,6
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Diospyros sylvatica,5,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Lepisanthes deficiens,1,Lepisanthes tetraphylla,Tree,Endemic,LC,0.81,0.81,L,Mammal,Mature,5
2018-03-20T00:00:00Z,UPMA_P1B,Benchmark,Palaquium ellipticum,2,Palaquium ellipticum,Tree,Endemic,NA,0.55093772,0.55093772,L,Mammal,Mature,35
