id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventID	eventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:30	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:30	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Junonia orithya	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Junonia orithya	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Junonia	Blue Pansy
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:31	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:31	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Iambrix salsala	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Iambrix salsala	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Iambrix	Chestnut Bob
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:32	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:32	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Ariadne merione	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ariadne merione	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ariadne	Common Castor
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:33	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:33	Niranjana C.	https://orcid.org/0009-0004-0515-3468	9	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Jamides celeno	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Jamides celeno	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Jamides	Common Cerulean
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:34	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:34	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Potanthus pseudomaesa	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Potanthus pseudomaesa	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Potanthus	Common Dart
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:35	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:35	Niranjana C.	https://orcid.org/0009-0004-0515-3468	9	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Melanitis leda	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Melanitis leda	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanitis	Common Evening Brown
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:36	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:36	Niranjana C.	https://orcid.org/0009-0004-0515-3468	12	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Ypthima baldus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ypthima baldus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ypthima	Common Fivering
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:37	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:37	Niranjana C.	https://orcid.org/0009-0004-0515-3468	24	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Ypthima huebneri	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Ypthima huebneri	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Ypthima	Common Fourring
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:38	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:38	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Acytolepis puspa	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Acytolepis puspa	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Acytolepis	Common Hedge Blue
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:39	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:39	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Graphium doson	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Graphium doson	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Graphium	Common Jay
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:40	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:40	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Delias eucharis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Delias eucharis	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Delias	Common Jezebel
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:41	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:41	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Neptis hylas	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Neptis hylas	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Neptis	Common Sailer
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:42	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:42	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Melanitis phedima	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Melanitis phedima	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanitis	Dark Evening Brown
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:43	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:43	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Cepora nadina	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Cepora nadina	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Cepora	Lesser Gull
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:44	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:44	Niranjana C.	https://orcid.org/0009-0004-0515-3468	11	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Parantica nilgiriensis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Parantica nilgiriensis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Parantica	Nilgiri Tiger
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:45	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:45	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Nacaduba beroe	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Nacaduba beroe	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Nacaduba	Opaque Six-lineblue
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:46	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:46	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Potanthus palnia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Potanthus palnia	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Potanthus	Palni Dart
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:47	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:47	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Abisara echerius	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Abisara echeria	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Abisara	Plum Judy
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:48	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:48	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Neopithecops zalmora	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Neopithecops zalmora	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Neopithecops	Quaker
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:49	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:49	Niranjana C.	https://orcid.org/0009-0004-0515-3468	9	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Papilio helenus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio helenus	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Red Helen
urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:50	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top:50	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Iyerpadi_Top	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Iyerpadi_Top	10.35203	76.99185	WGS84	200	Telinga oculus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Telinga oculus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Mycalesis	Red-disc Bushbrown
