ec5_uuid,created_at,uploaded_at,recordedBy,title,lat_gps,long_gps,accuracy_gps,UTM_Northing_gps,UTM_Easting_gps,UTM_Zone_gps,eventDate,verbatimEventDate,eventTime,vernacularName,individualCount,occurrenceRemarks,habitat,photo,eventRemarks
f758397b-11f5-4487-8212-fba38c6e4507,2024-07-03T10:33:23.000Z,2024-07-05T01:00:18.000Z,Srinivasan Kasinathan,03/07/2024 Gaur Sighting,10.353886,76.937106,5,1145184,712102,43P,2024-07-03,03/07/2024,16:02,Gaur,6,Sighting,Coffee plantation,NA,NA
db892aaf-2afc-472f-8546-dcb16d4fcf77,2024-07-03T02:41:13.000Z,2024-07-10T14:19:41.000Z,Divya Mudappa,03/07/2024 Dusky-striped Squirrel Sighting,11.256066,76.743448,4,1244858,690321,43P,2024-07-03,03/07/2024,08:09,Dusky-striped Squirrel,2,Sighting,Other,NA,Lantana-coffee
b88debaa-f8fb-43fc-8e85-9962e22271b0,2024-07-03T02:21:14.000Z,2024-07-10T14:19:39.000Z,Divya Mudappa,03/07/2024 Malabar Giant Squirrel Sighting,11.256734,76.744434,4,1244932,690429,43P,2024-07-03,03/07/2024,07:49,Malabar Giant Squirrel,1,Sighting,Other,NA,Same as dusky
1fd5306f-af9e-4146-8cdd-527b893be736,2024-07-03T02:19:03.000Z,2024-07-10T14:19:37.000Z,Divya Mudappa,03/07/2024 Dusky-striped Squirrel Sighting,11.257403,76.745197,4,1245007,690512,43P,2024-07-03,03/07/2024,07:47,Dusky-striped Squirrel,1,Sighting,Other,NA,Abandoned coffee with silver oak. Potential nursery site.
5643c371-04b1-48be-b806-fd82e98cf069,2024-07-03T01:03:36.000Z,2024-07-10T14:19:35.000Z,Divya Mudappa,03/07/2024 Malabar Giant Squirrel Sighting,11.288535,76.738799,102,1248447,689793,43P,2024-07-03,03/07/2024,06:32,Malabar Giant Squirrel,2,Sighting,Human settlement/habitation,NA,Near the chairman’s bungalow. Two around. One of them full black tail and a bit darker too. The other is the normal Nilgiri one with off white tail tip.
716557f1-3329-4606-bfdf-63c3b652be82,2024-07-02T09:42:26.000Z,2024-07-05T01:00:15.000Z,Srinivasan Kasinathan,02/07/2024 Gaur Sighting,10.357985,76.96047,4,1145653,714658,43P,2024-07-02,02/07/2024,15:11,Gaur,1,Sighting,Tea Plantation,NA,NA
8aa3a681-44af-4f8a-be99-b51a79bddd54,2024-07-02T02:29:24.000Z,2024-07-05T01:00:13.000Z,Srinivasan Kasinathan,02/07/2024 Brown Mongoose Sighting,10.358237,76.969912,4,1145687,715692,43P,2024-07-02,02/07/2024,07:59,Brown Mongoose,1,Sighting,Rainforest fragment,NA,NA
d7851008-6e69-450b-922e-bb8956a7fa87,2024-06-30T12:53:06.000Z,2024-07-05T01:00:11.000Z,Srinivasan Kasinathan,30/06/2024 Wild pig Sighting,10.362371,76.97993,6,1146151,716787,43P,2024-06-30,30/06/2024,18:22,Wild pig,1,Sighting,Human settlement/habitation,NA,NA
8263eb67-5618-45d5-a756-7d698c1bbb47,2024-06-28T09:36:58.000Z,2024-07-05T01:00:08.000Z,Srinivasan Kasinathan,28/06/2024 Nilgiri Langur Sighting,10.348978,76.934678,7,1144639,711839,43P,2024-06-28,28/06/2024,15:05,Nilgiri Langur,3,Sighting,Rainforest fragment,NA,NA
b79c66f2-9497-4f71-932c-fe9bf959445c,2024-06-28T06:56:25.000Z,2024-07-05T01:00:06.000Z,Srinivasan Kasinathan,28/06/2024 Gaur Sighting,10.357933,76.959481,4,1145647,714550,43P,2024-06-28,28/06/2024,12:24,Gaur,40,Sighting,Tea Plantation,NA,NA
ecc84778-260e-4ecc-af4f-c30e89fd7592,2024-06-28T06:03:08.000Z,2024-07-10T14:19:33.000Z,Divya Mudappa,28/06/2024 Elephant Sighting,10.464016,76.967209,5,1157388,715324,43P,2024-06-28,28/06/2024,11:32,Elephant,1,Sighting,Swamp or riverine,NA,Aliyar backwaters
276a03d9-da08-48cf-bdf3-d7dcd1b421a5,2024-06-27T12:44:04.000Z,2024-06-27T12:44:10.000Z,Divya Mudappa,18/06/2024 Nilgiri Marten Sighting,11.468619,76.684616,4,1268332,683761,43P,2024-06-18,18/06/2024,12:30,Nilgiri Marten,1,Sighting,Human settlement/habitation,276a03d9-da08-48cf-bdf3-d7dcd1b421a5_1719492240.jpg,Farm lands
a17be129-5a07-4aa8-a4c3-234201759145,2024-06-27T12:24:36.000Z,2024-06-27T12:38:01.000Z,Divya Mudappa,27/06/2024 Gaur Sighting,10.352444,76.972276,5,1145048,715955,43P,2024-06-27,27/06/2024,17:54,Gaur,1,Sighting,Tea Plantation,NA,NA
2100fd18-6115-4943-9bba-cebb02d8bd77,2024-06-27T12:18:38.000Z,2024-06-27T12:37:59.000Z,Divya Mudappa,27/06/2024 Elephant Sighting,10.358132,76.969922,5,1145676,715694,43P,2024-06-27,27/06/2024,17:47,Elephant,1,Sighting,Other,NA,On the rotikadai slope. Tenzing?
fe440c8f-9851-4b80-a9e8-07fead7c8e17,2024-06-27T10:41:31.000Z,2024-06-27T12:37:57.000Z,Divya Mudappa,27/06/2024 Gaur Sighting,10.337245,76.934707,10,1143341,711850,43P,2024-06-27,27/06/2024,16:11,Gaur,1,Sighting,Rainforest fragment,NA,Between tea and fragment in selaliparai 1
88db958c-ea62-4442-a92c-b68827c0f363,2024-06-23T08:02:59.000Z,2024-06-27T12:37:55.000Z,Divya Mudappa,23/06/2024 Wild pig Sighting,10.442443,76.985798,4,1155014,717374,43P,2024-06-23,23/06/2024,13:32,Wild pig,12,Sighting,Human settlement/habitation,NA,Attakatti. Many juveniles/young
aed31f9a-8943-4e47-8037-8603b67f35cc,2024-06-23T07:52:34.000Z,2024-06-27T12:37:52.000Z,Divya Mudappa,23/06/2024 Bonnet Macaque Sighting,10.450616,76.978472,5,1155913,716566,43P,2024-06-23,23/06/2024,13:21,Bonnet Macaque,20,Sighting,Other,NA,Between aliyar and attakatti. Moist deciduous forests
01f370c1-271b-47e2-b168-e4995983cc07,2024-06-21T10:48:25.000Z,2024-06-21T10:48:41.000Z,T R Shankar Raman,21/06/2024 Stripe-necked Mongoose Sighting,10.330221,76.959973,25,1142581,714623,43P,2024-06-21,21/06/2024,16:16,Stripe-necked Mongoose,3,Sighting,Human settlement/habitation,NA,"2 adults, 1 sub-adult"
cda4ed0e-33ae-4586-9264-3f8edfe5d35f,2024-06-21T09:33:09.000Z,2024-06-22T02:06:18.000Z,Srinivasan Kasinathan,21/06/2024 Gaur Sighting,10.356837,76.952487,4,1145521,713785,43P,2024-06-21,21/06/2024,15:02,Gaur,20,Sighting,Tea Plantation,NA,NA
e5a38432-9610-4e0d-81ab-6c1da08c76ce,2024-06-19T12:37:07.000Z,2024-06-22T04:38:54.000Z,Divya Mudappa,19/06/2024 Malabar Giant Squirrel Sign-vocalisation,11.279736,76.730755,5,1247468,688920,43P,2024-06-19,19/06/2024,18:06,Malabar Giant Squirrel,2,Sign-vocalisation,Other,NA,Nancol Shola.
80e5de27-e0b7-47f5-8ece-bf0e9a5e0216,2024-06-19T12:35:50.000Z,2024-06-22T04:38:51.000Z,Divya Mudappa,"19/06/2024 Bonnet Macaque Sighting, Sign-vocalisation",11.279613,76.730745,4,1247454,688919,43P,2024-06-19,19/06/2024,18:04,Bonnet Macaque,10,"Sighting, Sign-vocalisation",Other,NA,Nancol Shola. Two troops
da7b4e0b-9854-430d-bd69-71f118fc700a,2024-06-19T08:37:17.000Z,2024-06-22T02:06:16.000Z,Srinivasan Kasinathan,19/06/2024 Gaur Sighting,10.357883,76.971508,4,1145649,715867,43P,2024-06-19,19/06/2024,14:06,Gaur,2,Sighting,Tea Plantation,NA,NA
49fb9947-d156-4c35-ab72-29978512b5f0,2024-06-19T03:13:43.000Z,2024-06-22T04:38:49.000Z,Divya Mudappa,19/06/2024 Malabar Giant Squirrel Sighting,11.276949,76.733451,5,1247161,689216,43P,2024-06-19,19/06/2024,08:40,Malabar Giant Squirrel,2,Sighting,Other,NA,Craigmore Shola. Feeding on scolopia seeds
d8a5860a-9151-42f7-ad7c-1ebfa5e7798f,2024-06-16T15:46:44.000Z,2024-06-17T08:46:40.000Z,Srinivasan Kasinathan,16/06/2024 Sambar Sighting,10.344752,76.969788,10,1144195,715688,43P,2024-06-16,16/06/2024,21:16,Sambar,1,Sighting,Rainforest fragment,NA,NA
d36b008d-e92c-40d5-97ea-f46ac1f4966c,2024-06-16T12:23:42.000Z,2024-06-17T08:46:38.000Z,Srinivasan Kasinathan,16/06/2024 Sambar Sighting,10.317353,76.947869,4,1141150,713306,43P,2024-06-16,16/06/2024,17:52,Sambar,1,Sighting,Tea Plantation,NA,NA
b403f0eb-04fc-4af0-b47c-d92aae4caa91,2024-06-15T08:52:58.000Z,2024-06-17T08:46:35.000Z,Srinivasan Kasinathan,15/06/2024 Gaur Sighting,10.305478,76.874385,4,1139788,705263,43P,2024-06-15,15/06/2024,14:22,Gaur,10,Sighting,Tea Plantation,NA,NA
4397f6ac-f8f1-436f-94c3-45442e31facb,2024-06-15T04:46:48.000Z,2024-06-17T08:46:33.000Z,Srinivasan Kasinathan,15/06/2024 Malabar Giant Squirrel Sighting,10.314295,76.830665,5,1140735,700469,43P,2024-06-15,15/06/2024,10:15,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
6fe72bfe-1f6d-459e-b44b-ea9fc6307491,2024-06-15T04:45:54.000Z,2024-06-17T08:46:31.000Z,Srinivasan Kasinathan,15/06/2024 Barking Deer Sighting,10.30781,76.841542,4,1140025,701664,43P,2024-06-15,15/06/2024,09:03,Barking Deer,1,Sighting,Tea Plantation,NA,NA
94e601ed-cd67-4a05-8a0e-a5a5159fd054,2024-06-14T03:03:28.000Z,2024-06-21T10:48:38.000Z,T R Shankar Raman,14/06/2024 Brown Mongoose Sighting,10.3409,76.903757,19,1143725,708458,43P,2024-06-14,14/06/2024,08:33,Brown Mongoose,1,Sighting,Tea Plantation,NA,NA
bc33d91c-3bf7-496a-8bc7-aee80a77ad31,2024-06-13T07:41:21.000Z,2024-06-17T08:46:29.000Z,Srinivasan Kasinathan,13/06/2024 Stripe-necked Mongoose Sighting,10.358103,76.960442,4,1145666,714655,43P,2024-06-13,13/06/2024,13:10,Stripe-necked Mongoose,1,Sighting,Human settlement/habitation,NA,NA
1baf2df0-c417-4f7f-afd9-4447dde44b62,2024-06-11T16:15:34.000Z,2024-06-21T10:48:36.000Z,T R Shankar Raman,11/06/2024 Sambar Sighting,10.344683,76.970891,6,1144188,715809,43P,2024-06-11,11/06/2024,21:45,Sambar,1,Sighting,Rainforest fragment,NA,NA
69bc22e7-5712-4e45-8426-56651a3c3b65,2024-06-11T15:59:15.000Z,2024-06-21T10:48:34.000Z,T R Shankar Raman,11/06/2024 Black-Naped Hare Sighting,10.345267,76.984787,8,1144263,717331,43P,2024-06-11,11/06/2024,21:28,Black-Naped Hare,1,Sighting,Tea Plantation,NA,NA
b14f2db3-8e18-4e91-8a4a-3ca6b95f237e,2024-06-11T11:20:08.000Z,2024-06-17T08:46:27.000Z,Srinivasan Kasinathan,11/06/2024 Brown Mongoose Sighting,10.330231,76.960212,3,1142582,714649,43P,2024-06-11,11/06/2024,16:48,Brown Mongoose,1,Sighting,Human settlement/habitation,NA,NA
f4462600-9816-4b4f-9a9a-0ce2cfcd7b59,2024-06-11T05:08:47.000Z,2024-06-11T05:09:00.000Z,T R Shankar Raman,11/06/2024 Nilgiri Tahr Sighting,10.449781,76.981848,27,1155823,716936,43P,2024-06-11,11/06/2024,10:37,Nilgiri Tahr,3,Sighting,Dry or mixed forest,NA,Near 7th bend
9c86d7e3-229f-4dba-bfc6-5f922ac223d8,2024-06-10T14:16:00.000Z,2024-06-17T08:46:24.000Z,Srinivasan Kasinathan,10/06/2024 Leopard Sighting,10.345275,76.970342,5,1144254,715748,43P,2024-06-10,10/06/2024,19:45,Leopard,1,Sighting,Rainforest fragment,NA,NA
b942ecd8-8147-44c6-96dd-86e68917fc54,2024-06-09T12:03:49.000Z,2024-10-04T03:16:16.000Z,A. Sathish Kumar,09/06/2024 Bonnet Macaque Sighting,10.432603,76.987384,17,1153926,717555,43P,2024-06-09,09/06/2024,17:32,Bonnet Macaque,3,Sighting,Dry or mixed forest,NA,NA
188f85b7-abae-4dbc-a613-d6212a7a2714,2024-06-09T11:44:59.000Z,2024-06-09T11:45:11.000Z,A. Sathish Kumar,09/06/2024 Bonnet Macaque Sighting,10.449779,76.983881,1710,1155824,717159,43P,2024-06-09,09/06/2024,17:13,Bonnet Macaque,9,Sighting,Dry or mixed forest,188f85b7-abae-4dbc-a613-d6212a7a2714_1717933474.jpg,NA
047eb9aa-13c0-442b-b6c4-12d5a7c3539e,2024-06-09T11:40:06.000Z,2024-06-09T11:40:23.000Z,A. Sathish Kumar,09/06/2024 Bonnet Macaque Sighting,10.449794,76.980442,11,1155823,716783,43P,2024-06-09,09/06/2024,17:09,Bonnet Macaque,3,Sighting,Dry or mixed forest,NA,NA
1693b428-8a76-4173-bc41-18268e2d53c2,2024-06-09T11:26:40.000Z,2024-06-09T11:26:54.000Z,A. Sathish Kumar,09/06/2024 Common Langur Sighting,10.45249,76.974676,5,1156118,716149,43P,2024-06-09,09/06/2024,16:55,Common Langur,2,Sighting,Dry or mixed forest,NA,NA
dba39880-2f55-4e7b-b999-e9fc1035dab2,2024-06-06T07:55:29.000Z,2024-06-22T04:38:47.000Z,Divya Mudappa,06/06/2024 Lion-tailed Macaque Sighting,10.353628,76.972534,12,1145179,715983,43P,2024-06-06,06/06/2024,13:24,Lion-tailed Macaque,1,Sighting,Human settlement/habitation,NA,Near Iyerpadi hospital. Male
b372ced9-a0f0-47c2-88ae-a0ac0b7896fb,2024-06-05T08:45:42.000Z,2024-06-17T08:46:22.000Z,Srinivasan Kasinathan,05/06/2024 Gaur Sighting,10.358482,76.941397,4,1145695,712569,43P,2024-06-05,05/06/2024,13:17,Gaur,10,Sighting,Coffee plantation,NA,NA
002e6520-acb0-416d-81cc-3dfa80888a18,2024-06-03T11:15:17.000Z,2024-06-17T08:46:20.000Z,Srinivasan Kasinathan,03/06/2024 Gaur Sighting,10.342469,76.933387,5,1143918,711702,43P,2024-06-03,03/06/2024,16:44,Gaur,2,Sighting,Tea Plantation,NA,NA
95c38a43-561e-4e07-83d9-904dab5502c7,2024-06-03T06:09:59.000Z,2024-06-03T07:38:15.000Z,T R Shankar Raman,03/06/2024 Jungle-striped Squirrel Sighting,10.360569,76.995379,5,1145963,718480,43P,2024-06-03,03/06/2024,11:39,Jungle-striped Squirrel,1,Sighting,Tea Plantation,NA,NA
227813e1-218f-4968-bab0-d0d29ab3c246,2024-06-01T10:17:58.000Z,2024-06-17T08:46:18.000Z,Srinivasan Kasinathan,01/06/2024 Gaur Sighting,10.366421,76.944748,4,1146576,712931,43P,2024-06-01,01/06/2024,15:47,Gaur,3,Sighting,Coffee plantation,NA,NA
e9168569-7f5c-488c-958f-d5be3d9c58c8,2024-06-01T07:45:14.000Z,2024-06-01T07:46:05.000Z,T R Shankar Raman,01/06/2024 Stripe-necked Mongoose Sighting,10.330002,76.95985,4,1142557,714609,43P,2024-06-01,01/06/2024,11:20,Stripe-necked Mongoose,2,Sighting,Human settlement/habitation,NA,Two together
f6f09de4-7891-489c-96bb-b572144b56b2,2024-06-01T06:23:18.000Z,2024-06-01T07:46:01.000Z,T R Shankar Raman,01/06/2024 Lion-tailed Macaque Sighting,10.330192,76.959913,409,1142578,714616,43P,2024-06-01,01/06/2024,21:10,Lion-tailed Macaque,40,Sighting,Human settlement/habitation,NA,Maybe more than 40
7c7da196-8878-4e61-81e8-553a54580563,2024-06-01T01:05:21.000Z,2024-06-17T08:46:16.000Z,Srinivasan Kasinathan,01/06/2024 Wild pig Sighting,10.362645,76.979192,4,1146181,716706,43P,2024-06-01,01/06/2024,06:34,Wild pig,1,Sighting,Human settlement/habitation,NA,NA
ed4069ad-b493-4cd2-8492-e28fa8e23068,2024-05-31T13:48:33.000Z,2024-06-17T08:46:14.000Z,Srinivasan Kasinathan,31/05/2024 Gaur Sighting,10.363501,76.977198,4,1146275,716487,43P,2024-05-31,31/05/2024,19:18,Gaur,9,Sighting,Human settlement/habitation,NA,NA
11a7a206-4f05-447b-bfbd-82ceba9d9136,2024-05-31T01:09:47.000Z,2024-06-17T08:46:11.000Z,Srinivasan Kasinathan,31/05/2024 Gaur Sighting,10.364769,76.979679,4,1146417,716758,43P,2024-05-31,31/05/2024,06:39,Gaur,13,Sighting,Tea Plantation,NA,NA
d568afed-cb2a-4592-882b-034b9ffaa850,2024-05-30T07:46:09.000Z,2024-05-30T08:01:07.000Z,Divya Mudappa,30/05/2024 Sambar Sighting,10.324379,76.946212,36,1141926,713119,43P,2024-05-30,30/05/2024,13:15,Sambar,1,Sighting,Tea Plantation,NA,Female
7c0ffb01-bec6-440e-b484-4ce281f024a7,2024-05-30T06:14:34.000Z,2024-06-01T07:45:56.000Z,T R Shankar Raman,30/05/2024 Nilgiri Langur Sighting,10.312885,76.835013,6,1140582,700946,43P,2024-05-30,30/05/2024,11:43,Nilgiri Langur,2,Sighting,Rainforest fragment,NA,Candura
dd221155-6b77-4b81-925e-eeedeb959d7b,2024-05-30T06:13:45.000Z,2024-06-01T07:45:51.000Z,T R Shankar Raman,30/05/2024 Lion-tailed Macaque Sighting,10.313009,76.834813,11,1140596,700924,43P,2024-05-30,30/05/2024,11:42,Lion-tailed Macaque,8,Sighting,Rainforest fragment,NA,Troop in Candura near J13 grid
08a752c0-b8dc-48ac-9e36-b97ed9a1877f,2024-05-29T03:11:57.000Z,2024-06-17T08:46:09.000Z,Srinivasan Kasinathan,29/05/2024 Mouse Deer Sighting,10.349739,76.993059,4,1144763,718234,43P,2024-05-29,29/05/2024,08:41,Mouse Deer,1,Sighting,Rainforest fragment,NA,NA
548e9807-fda6-4959-98a9-2aaccc047b00,2024-05-27T07:34:02.000Z,2024-06-17T08:46:07.000Z,Srinivasan Kasinathan,27/05/2024 Gaur Sighting,10.354174,76.975181,4,1145241,716272,43P,2024-05-27,27/05/2024,13:03,Gaur,4,Sighting,Tea Plantation,NA,NA
38dc69ce-2400-4793-b70d-682651436f36,2024-05-26T12:20:49.000Z,2024-05-30T08:01:04.000Z,Divya Mudappa,26/05/2024 Nilgiri Langur Sighting,10.324597,76.925924,4,1141936,710897,43P,2024-05-26,26/05/2024,17:50,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,NA
5a2ddbf0-717e-4933-b9aa-b2e7b80e7e76,2024-05-26T12:08:29.000Z,2024-05-30T08:01:02.000Z,Divya Mudappa,26/05/2024 Barking Deer Sighting,10.308546,76.907352,7,1140149,708873,43P,2024-05-26,26/05/2024,17:37,Barking Deer,2,Sighting,Rainforest fragment,NA,Moved from tea into fragment. Female.
29bb8e0c-069d-4df1-86d4-b66996193192,2024-05-26T12:03:39.000Z,2024-05-30T08:00:57.000Z,Divya Mudappa,26/05/2024 Nilgiri Langur Sighting,10.308845,76.908875,10,1140183,709039,43P,2024-05-26,26/05/2024,17:33,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,Must be more.
a0a6eb95-20cd-4e4a-8088-86df4abb6be5,2024-05-26T12:02:06.000Z,2024-05-30T08:00:55.000Z,Divya Mudappa,26/05/2024 Brown Palm Civet Roadkill,10.308919,76.908962,5,1140191,709049,43P,2024-05-26,26/05/2024,17:30,Brown Palm Civet,1,Roadkill,Rainforest fragment,NA,On the road. Being inspected by LTMs.
8a6609d9-b6db-4d78-9b7f-5e5645a9ee06,2024-05-26T12:00:54.000Z,2024-05-30T08:01:00.000Z,Divya Mudappa,26/05/2024 Lion-tailed Macaque Sighting,10.30891,76.908919,5,1140190,709044,43P,2024-05-26,26/05/2024,17:28,Lion-tailed Macaque,10,Sighting,Rainforest fragment,NA,Most be more around. Koramgumudi. Feeding on jack and they are inspecting a dead brown palm civet.
fe6760c1-50fe-4b68-a665-7f20ded56f7f,2024-05-26T11:46:45.000Z,2024-05-30T08:00:53.000Z,Divya Mudappa,26/05/2024 Malabar Giant Squirrel Sighting,10.322219,76.926229,9,1141674,710932,43P,2024-05-26,26/05/2024,17:16,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,In injipara fragment open area plot.
a257f870-78ca-4802-b3cb-8504150dcbcf,2024-05-26T11:26:42.000Z,2024-05-30T08:00:51.000Z,Divya Mudappa,26/05/2024 Malabar Giant Squirrel Sighting,10.324085,76.927994,11,1141881,711124,43P,2024-05-26,26/05/2024,16:56,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
a080f1d4-5592-4ff8-8f1d-30f32f1ee31a,2024-05-25T10:38:41.000Z,2024-06-17T08:46:05.000Z,Srinivasan Kasinathan,25/05/2024 Barking Deer Sighting,10.359276,76.9572,5,1145794,714299,43P,2024-05-25,25/05/2024,16:08,Barking Deer,1,Sighting,Swamp or riverine,NA,NA
0a19078e-1d51-431d-be33-b177193d0f02,2024-05-23T03:07:50.000Z,2024-06-17T08:46:03.000Z,Srinivasan Kasinathan,23/05/2024 Sambar Sighting,10.338573,76.963587,10,1143508,715013,43P,2024-05-23,23/05/2024,08:36,Sambar,3,Sighting,Rainforest fragment,NA,NA
5010e070-c6e5-419b-9f89-36669b98750f,2024-05-23T03:06:34.000Z,2024-06-17T08:46:00.000Z,Srinivasan Kasinathan,23/05/2024 Barking Deer Sighting,10.33857,76.963589,12,1143507,715013,43P,2024-05-23,23/05/2024,08:36,Barking Deer,1,Sighting,Rainforest fragment,NA,NA
df656bbd-59ee-421a-a387-ab11f2ecacbd,2024-05-22T05:13:31.000Z,2024-06-17T08:45:58.000Z,Srinivasan Kasinathan,22/05/2024 Nilgiri Langur Sighting,10.311727,76.834378,4,1140454,700877,43P,2024-05-22,22/05/2024,10:43,Nilgiri Langur,3,Sighting,Rainforest fragment,NA,NA
13625aa7-786e-4fa9-b78c-03b84717d17c,2024-05-21T04:54:26.000Z,2024-05-30T08:00:49.000Z,Divya Mudappa,21/05/2024 Bonnet Macaque Sighting,10.357291,76.934693,165,1145559,711835,43P,2024-05-21,21/05/2024,10:23,Bonnet Macaque,40,Sighting,Coffee plantation,NA,NA
fed96b84-a981-45c6-94a6-71b670265346,2024-05-19T06:25:52.000Z,2024-06-01T07:45:45.000Z,T R Shankar Raman,19/05/2024 Wild pig Sighting,10.443789,76.985771,7,1155163,717370,43P,2024-05-19,19/05/2024,11:55,Wild pig,2,Sighting,Dry or mixed forest,NA,Female and grown young striper
d9319d4a-22a4-4e43-ac33-5e6f241f3206,2024-05-19T06:22:20.000Z,2024-06-01T07:45:41.000Z,T R Shankar Raman,19/05/2024 Nilgiri Tahr Sighting,10.448844,76.983388,4,1155720,717106,43P,2024-05-19,19/05/2024,11:50,Nilgiri Tahr,2,Sighting,Dry or mixed forest,NA,NA
fc53f3c4-e576-4565-8518-4f96998894ee,2024-05-18T13:35:32.000Z,2024-06-17T08:45:56.000Z,Srinivasan Kasinathan,18/05/2024 Sambar Sighting,10.338432,76.964502,4,1143493,715113,43P,2024-05-18,18/05/2024,18:53,Sambar,1,Sighting,Rainforest fragment,NA,NA
2f738764-a3db-4ddc-9227-36f23c653076,2024-05-17T11:03:24.000Z,2024-06-17T08:45:54.000Z,Srinivasan Kasinathan,17/05/2024 Sambar Sighting,10.324317,76.945973,4,1141919,713093,43P,2024-05-17,17/05/2024,16:33,Sambar,1,Sighting,Tea Plantation,NA,NA
a88e0f72-ce8a-41e8-bbfe-041c58db6845,2024-05-17T08:42:25.000Z,2024-05-30T08:00:47.000Z,Divya Mudappa,17/05/2024 Bonnet Macaque Sighting,10.468386,76.962791,9,1157868,714837,43P,2024-05-17,17/05/2024,14:11,Bonnet Macaque,13,Sighting,Dry or mixed forest,NA,With infants -3
71e48402-d00c-4dfa-a1ab-576e15efea26,2024-05-17T08:40:23.000Z,2024-05-30T08:00:44.000Z,Divya Mudappa,17/05/2024 Bonnet Macaque Sighting,10.460722,76.967648,13,1157023,715374,43P,2024-05-17,17/05/2024,14:09,Bonnet Macaque,7,Sighting,Dry or mixed forest,NA,With infants -2
112f7cc2-6acc-40e5-babc-b52067df14d1,2024-05-17T08:38:28.000Z,2024-05-30T08:00:42.000Z,Divya Mudappa,17/05/2024 Common Langur Sighting,10.455256,76.969646,10,1156420,715597,43P,2024-05-17,17/05/2024,14:07,Common Langur,3,Sighting,Dry or mixed forest,NA,Along with one bonnet
4c759348-affb-485a-90ea-06546f7fb351,2024-05-17T08:37:13.000Z,2024-05-30T08:00:40.000Z,Divya Mudappa,17/05/2024 Bonnet Macaque Sighting,10.454683,76.971446,15,1156358,715794,43P,2024-05-17,17/05/2024,14:06,Bonnet Macaque,3,Sighting,Dry or mixed forest,NA,NA
4246a97d-7681-48ac-8aad-5ce50c4f6bad,2024-05-17T08:34:39.000Z,2024-06-01T07:45:35.000Z,T R Shankar Raman,17/05/2024 Bonnet Macaque Sighting,10.454433,76.98035,10,1156336,716769,43P,2024-05-17,17/05/2024,14:04,Bonnet Macaque,14,Sighting,Dry or mixed forest,NA,NA
bb556208-a4f9-4df3-bbe6-3648a07d9380,2024-05-17T08:33:18.000Z,2024-06-01T07:45:31.000Z,T R Shankar Raman,17/05/2024 Bonnet Macaque Sighting,10.451068,76.977016,13,1155962,716406,43P,2024-05-17,17/05/2024,14:02,Bonnet Macaque,8,Sighting,Dry or mixed forest,NA,NA
d596d612-43a1-463d-9c49-85d167e7f2c2,2024-05-17T08:28:24.000Z,2024-06-01T07:45:25.000Z,T R Shankar Raman,17/05/2024 Nilgiri Tahr Sighting,10.449688,76.981858,15,1155812,716938,43P,2024-05-17,17/05/2024,13:57,Nilgiri Tahr,4,Sighting,Dry or mixed forest,NA,2 yearlings
e3a1e842-5ec2-40a9-bb68-11aef99b63c0,2024-05-17T03:29:32.000Z,2024-05-17T03:29:44.000Z,Divya Mudappa,17/05/2024 Sambar Sign-vocalisation,10.330275,76.959982,8,1142587,714624,43P,2024-05-17,17/05/2024,08:58,Sambar,1,Sign-vocalisation,Tea Plantation,NA,NA
dce62a82-ac44-436f-9c17-f73512faa1a6,2024-05-16T08:03:30.000Z,2024-05-16T08:05:50.000Z,Srinivasan Kasinathan,16/05/2024 Sambar Sighting,10.340039,76.966682,4,1143672,715351,43P,2024-05-16,16/05/2024,13:32,Sambar,1,Sighting,Rainforest fragment,NA,NA
c4bc6021-290c-4d39-b818-14475801cf6a,2024-05-16T08:02:45.000Z,2024-05-16T08:05:40.000Z,Srinivasan Kasinathan,16/05/2024 Gaur Sighting,10.352045,76.972279,4,1145004,715956,43P,2024-05-16,16/05/2024,00:29,Gaur,13,Sighting,Tea Plantation,NA,NA
57d628d5-bef3-4116-a3b9-d714cbac5a3b,2024-05-14T14:32:19.000Z,2024-05-16T08:05:30.000Z,Srinivasan Kasinathan,14/05/2024 Leopard Sighting,10.341548,76.969244,5,1143841,715631,43P,2024-05-14,14/05/2024,20:01,Leopard,1,Sighting,Rainforest fragment,NA,NA
fa6c4c7c-cadd-4438-a5fe-5cb800d3791f,2024-05-14T05:37:20.000Z,2024-05-17T03:27:53.000Z,Divya Mudappa,14/05/2024 Nilgiri Langur Sighting,10.342858,76.933855,11,1143962,711753,43P,2024-05-14,14/05/2024,11:06,Nilgiri Langur,3,Sighting,Rainforest fragment,NA,NA
6fdaeacd-9268-44a3-831d-1e179d16dcf8,2024-05-14T03:23:37.000Z,2024-05-17T03:27:50.000Z,Divya Mudappa,"14/05/2024 Nilgiri Langur Sighting, Sign-vocalisation",10.350082,76.935048,4,1144762,711879,43P,2024-05-14,14/05/2024,08:53,Nilgiri Langur,4,"Sighting, Sign-vocalisation",Coffee plantation,NA,NA
