year,month,rainfall,maxTemp,minTemp,absminTemp,temperature,maxRH,minRH,humidity,maxwind,minwind,windspeed,maxgust,mingust,gustspeed,maxdew,mindew,dewpoint,maxRad,minRad,radiance,daylight
2017,10,95.60000000000001,28.658032258064516,17.381129032258066,15.819,20.9606374327957,99.62903225806451,71.44193548387096,91.64193548387097,0.34253209348255437,0,0.050178728581486344,3.5985220539828835,0.06220210664911124,1.1471304449199036,23.629032258064516,16.95806451612903,19.416431451612905,1461.683870967742,1.2,275.319623655914,11.814516129032258
2017,11,59.2,27.077066666666667,17.165266666666668,14.17,20.474682986111112,99.04333333333334,69.58,88.70354166666667,0.5251578798185942,0,0.08795482272770218,4.449543650793651,0.2612757936507936,1.8625505981906652,21.916666666666668,15.81,18.397534722222222,1414.45,1.2,268.13923611111113,11.575
2017,12,11.200000000000001,26.476290322580645,15.487032258064517,13.064,19.515426075268817,96.70645161290322,65.6774193548387,84.67721774193548,0.733865207373272,0,0.1773732718894009,4.997016129032258,0.5807776497695852,2.353908230126728,20.561290322580646,13.416129032258064,16.704065860215053,1389.0225806451613,1.2,303.3841397849462,11.596774193548388
2018,1,1.2000000000000002,27.661309660769337,14.67609260094744,12.243,19.676490750932537,92.10900711922486,51.13095747532038,73.86532742224173,0.9255837173579109,0.0019041218637992831,0.25311389262246115,5.347176779313876,0.5687602406554019,2.5816393315838884,18.104795563934275,11.279283144812178,14.362329454394173,1490.3948105657782,1.2,341.49941014127,11.746942573555478
2018,2,29.5,28.514115179463396,15.994094780219779,15.506194805194806,21.131137251420455,83.54005222456115,40.82918357535321,63.00050968488357,1.0832454648526078,0.002232142857142857,0.2912402122307256,5.4256292517006806,0.29547973356009066,2.432550931831066,17.78179853638425,3.26398553906411,10.85050476254896,1627.3241437134293,1.2,399.45115987992665,11.991263201084628
2018,3,90.3,30.244644909928784,17.25681210724759,16.855675324675325,22.43047977499651,89.15926426476749,42.864794930875576,68.93940372591119,0.8978554970375248,0,0.20110948815009874,4.788586240947992,0.09384874917709017,1.7816711240947993,20.399113927291346,4.7320988223246285,12.471053842112562,1708.800020946795,1.2,395.6586693548387,12.15011520737327
2018,4,48.8,30.865133333333333,18.6073,16.749,23.252764236111112,99.56,57.79666666666667,85.26104166666667,0.4153630952380953,0,0.04578357071995464,3.4648027210884353,5.170068027210811e-4,0.9467372803287982,23.906666666666666,17.106666666666666,20.274722222222223,1909.7,1.2,399.9795138888889,12.358333333333333
2018,5,345.7,28.381193548387095,18.226612903225806,16.963,21.595441868279572,99.99032258064516,76.39032258064516,93.89791666666666,0.19419354838709676,0,0.012644489247311829,2.939032258064516,0.016129032258064516,0.6070396505376344,24.393548387096775,18.141935483870967,20.491733870967742,1609.2645161290322,1.2,278.7982862903226,12.443548387096774
2018,6,805.4,23.853466666666666,17.83513333333333,16.177,19.729572222222224,100,90.81,98.390625,0.6196666666666667,0,0.09969791666666666,4.177333333333333,0.23500000000000001,1.60509375,22.653333333333332,17.83,19.472951388888887,1060.95,1.2,164.14097222222222,12.433333333333334
2018,7,939,22.205451612903225,17.212806451612902,15.031,18.965790322580645,99.99032258064516,93.49032258064516,98.59368279569892,0.5338709677419354,0,0.03850806451612903,4.400645161290322,0.1938709677419355,1.5693346774193548,21.38064516129032,17.16774193548387,18.739549731182795,701.1193548387097,1.2,117.57516801075269,12.14516129032258
