Stratum,Replicate,SurveyID,Point,Time,BirdMamm,Habitat,Species,Number,Distance,HSF,Remarks
D_Fragment,30,FR2,15,08:53,Bird,OC,Chestnut-headed Bee-eater,2,15,S,
D_Fragment,30,FR2,15,08:53,Bird,RF,Indian Scimitar-Babbler,1,50,H,
D_Fragment,30,FR2,15,08:53,Bird,RF,Southern Hill Myna,1,20,H,
D_Fragment,30,FR2,15,08:53,Bird,RF,Indian Scimitar-Babbler,1,30,H,
D_Fragment,30,FR2,15,08:53,Bird,RF,Greenish Warbler,1,20,H,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Greenish Warbler,1,5,H,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Oriental White-Eye,2,5,S,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Gray Junglefowl,2,10,S,"1 male, 1 female"
C_Shade Tea,16,ST2,1,06:59,Mammal,NA,JUNGLE STRIPED SQUIRREL,3,15,H,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Velvet-fronted Nuthatch,1,20,H,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Ashy Drongo,1,20,S,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Greenish Warbler,1,15,S,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Nilgiri Flowerpecker,1,5,S,
C_Shade Tea,16,ST2,1,06:59,Bird,OC,Red-whiskered Bulbul,1,15,H,
C_Shade Tea,16,ST2,1,06:59,Bird,OC,Red-whiskered Bulbul,2,15,H,
C_Shade Tea,16,ST2,1,06:59,Bird,OC,Red-whiskered Bulbul,2,20,H,
C_Shade Tea,16,ST2,1,06:59,Bird,RF,Oriental White-Eye,1,10,S,
C_Shade Tea,16,ST2,1,06:59,Bird,OC,Red-whiskered Bulbul,1,10,S,
C_Shade Tea,17,ST2,2,07:11,Bird,RF,Crimson-backed Sunbird,1,5,S,Entering plot. Singing
C_Shade Tea,17,ST2,2,07:11,Bird,RF,Nilgiri Flowerpecker,1,5,H,
C_Shade Tea,17,ST2,2,07:11,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,17,ST2,2,07:11,Bird,OC,Red-whiskered Bulbul,1,30,H,
C_Shade Tea,17,ST2,2,07:11,Bird,OC,Red-whiskered Bulbul,1,20,H,
C_Shade Tea,17,ST2,2,07:11,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,17,ST2,2,07:11,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,17,ST2,2,07:11,Bird,OC,Blyth's Reed-Warbler,1,10,S,
C_Shade Tea,17,ST2,2,07:11,Bird,OC,White-throated Kingfisher,1,50,H,
C_Shade Tea,17,ST2,2,07:11,Bird,OC,White-throated Kingfisher,1,30,H,
C_Shade Tea,17,ST2,2,07:11,Bird,RF,Puff-throated Babbler,1,50,H,Singing
C_Shade Tea,17,ST2,2,07:11,Bird,RF,Rufous Babbler,2,20,H,Exiting plot
C_Shade Tea,18,ST2,3,07:19,Bird,OC,Blyth's Reed-Warbler,1,15,H,Entering plot
C_Shade Tea,18,ST2,3,07:19,Bird,RF,Nilgiri Flowerpecker,1,10,H,Entering plot
C_Shade Tea,18,ST2,3,07:19,Bird,RF,Oriental White-Eye,3,10,H,
C_Shade Tea,18,ST2,3,07:19,Bird,RF,Gray Junglefowl,1,50,H,
C_Shade Tea,18,ST2,3,07:19,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,18,ST2,3,07:19,Bird,OC,Red-whiskered Bulbul,2,20,H,
C_Shade Tea,18,ST2,3,07:19,Bird,RF,Malabar Whistling-Thrush,1,30,H,
C_Shade Tea,18,ST2,3,07:19,Bird,OC,Red-whiskered Bulbul,3,30,S,
C_Shade Tea,18,ST2,3,07:19,Bird,RF,Orange-headed Thrush,1,50,H,
C_Shade Tea,18,ST2,3,07:19,Bird,RF,Nilgiri Flowerpecker,1,15,H,
C_Shade Tea,18,ST2,3,07:19,Bird,RF,Greenish Warbler,1,15,H,
C_Shade Tea,18,ST2,3,07:19,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,18,ST2,3,07:19,Bird,OC,Plum-headed Parakeet,1,20,H,
C_Shade Tea,19,ST2,4,07:29,Bird,RF,White-cheeked Barbet,1,0,S,
C_Shade Tea,19,ST2,4,07:29,Bird,OC,Common Rosefinch,6,10,S,"4 males, 2 females"
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Gray Wagtail,1,15,S,
C_Shade Tea,19,ST2,4,07:29,Mammal,NA,BLACK-NAPED HARE,1,15,S,
C_Shade Tea,19,ST2,4,07:29,Bird,OC,Greater Coucal,1,20,H,
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Gray Junglefowl,1,15,S,Male
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Malabar Barbet,1,10,S,
C_Shade Tea,19,ST2,4,07:29,Bird,OC,Red-whiskered Bulbul,4,10,S,
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Malabar Whistling-Thrush,1,20,S,
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Nilgiri Flowerpecker,1,15,H,
C_Shade Tea,19,ST2,4,07:29,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,10,S,
C_Shade Tea,19,ST2,4,07:29,Bird,OC,Red-whiskered Bulbul,1,10,S,
C_Shade Tea,19,ST2,4,07:29,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Orange-headed Thrush,1,15,H,Singing
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Nilgiri Flowerpecker,1,0,H,Exiting plot
C_Shade Tea,19,ST2,4,07:29,Bird,RF,Nilgiri Flowerpecker,1,0,H,Exiting plot
C_Shade Tea,19,ST2,4,07:29,Bird,OC,Red-whiskered Bulbul,1,0,H,Exiting plot
C_Shade Tea,20,ST2,5,07:37,Bird,OC,Blyth's Reed-Warbler,1,15,H,Entering plot
C_Shade Tea,20,ST2,5,07:37,Bird,OC,Blyth's Reed-Warbler,1,5,S,Entering plot
C_Shade Tea,20,ST2,5,07:37,Bird,RF,Gray Wagtail,1,10,S,Possibly same as previous record
C_Shade Tea,20,ST2,5,07:37,Bird,RF,Greenish Warbler,1,15,H,
C_Shade Tea,20,ST2,5,07:37,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,20,ST2,5,07:37,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,20,ST2,5,07:37,Bird,RF,Oriental White-Eye,3,15,S,
C_Shade Tea,20,ST2,5,07:37,Bird,RF,Oriental White-Eye,2,10,S,
C_Shade Tea,20,ST2,5,07:37,Bird,OC,Red-whiskered Bulbul,2,30,H,
C_Shade Tea,20,ST2,5,07:37,Bird,RF,Rufous Babbler,1,50,S,
C_Shade Tea,20,ST2,5,07:37,Bird,RF,Nilgiri Flowerpecker,1,20,H,
C_Shade Tea,20,ST2,5,07:37,Bird,RF,Malabar Whistling-Thrush,1,50,H,Exiting plot
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Indian Scimitar-Babbler,2,30,H,Edge of Pudduthottam fragment
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Indian Scimitar-Babbler,1,50,H,
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Indian Scimitar-Babbler,1,30,H,
C_Shade Tea,21,ST2,6,07:46,Bird,OC,Chestnut-headed Bee-eater,3,20,F,"Flying over canopy, out of plot"
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Nilgiri Flowerpecker,1,10,H,Singing
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Malabar Barbet,2,30,H,
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Greenish Warbler,1,15,H,
C_Shade Tea,21,ST2,6,07:46,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Indian Blackbird,1,20,H,
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Yellow-browed Bulbul,1,30,H,From Pudduthottam
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Greater Racket-tailed Drongo,1,30,H,From Pudduthottam
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Ashy Drongo,1,30,H,
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Puff-throated Babbler,1,30,H,Exiting plot
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Malabar Whistling-Thrush,1,30,S,Exiting plot
C_Shade Tea,21,ST2,6,07:46,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,30,H,Exiting plot
C_Shade Tea,21,ST2,6,07:46,Bird,RF,Malabar Barbet,1,30,H,Exiting plot
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Oriental White-Eye,3,10,S,
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Common Rosefinch,9,10,S,"5 males, 4 females"
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Greenish Warbler,1,20,H,
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Malabar Whistling-Thrush,1,15,H,Possibly same as previous record
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Indian Blackbird,1,20,H,Possibly same as previous record
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Indian Swiftlet,20,30,F,"Flying over canopy, out of plot"
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Black-rumped Flameback,1,20,S,
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Rufous Babbler,1,30,H,Possibly same as previous record
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Red-whiskered Bulbul,2,20,H,
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Red-whiskered Bulbul,1,15,H,
C_Shade Tea,22,ST2,7,07:57,Bird,OC,Red-whiskered Bulbul,1,15,H,
C_Shade Tea,22,ST2,7,07:57,Bird,RF,White-cheeked Barbet,1,30,S,
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Puff-throated Babbler,2,50,H,Duetting
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Vernal Hanging-Parrot,1,15,F,"Flying over canopy, out of plot"
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Greenish Warbler,1,15,H,Exiting plot
C_Shade Tea,22,ST2,7,07:57,Bird,RF,Rufous Babbler,2,20,S,Exiting plot
C_Shade Tea,22,ST2,7,07:57,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,15,H,Exiting plot
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Blyth's Reed-Warbler,1,20,S,Entering plot. Weather: sunny
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Red-whiskered Bulbul,3,30,S,
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Plum-headed Parakeet,2,30,H,Entering plot
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Indian Golden Oriole,1,20,S,Male
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Indian Swiftlet,35,30,F,"Flying over canopy, out of plot. Same group as previous record"
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Indian Blackbird,1,30,H,Possibly same as previous record
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Red-whiskered Bulbul,3,20,S,
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Streak-throated Woodpecker,1,30,H,
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Black-rumped Flameback,1,15,H,
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Red Spurfowl,1,50,H,
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Orange Minivet,5,20,S,"3 males, 1 female"
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Common Tailorbird,1,20,H,
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Oriental White-Eye,5,15,H,
C_Shade Tea,23,ST2,8,08:07,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Nilgiri Flowerpecker,1,10,S,
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Greenish Warbler,1,15,H,
C_Shade Tea,23,ST2,8,08:07,Bird,RF,Gray Junglefowl,1,10,S,Male. Exiting plot
C_Shade Tea,24,ST2,9,08:16,Bird,OC,Common Rosefinch,3,10,S,"2 males, 1 female"
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Gray-fronted Green-Pigeon,1,50,H,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,White-cheeked Barbet,1,10,S,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Gray Wagtail,1,10,S,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Gray Junglefowl,2,10,S,
C_Shade Tea,24,ST2,9,08:16,Bird,OC,Red-whiskered Bulbul,3,10,S,
C_Shade Tea,24,ST2,9,08:16,Bird,OC,Chestnut-headed Bee-eater,2,10,F,"Flying over canopy, out of plot"
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Rufous Babbler,3,20,S,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Oriental White-Eye,4,0,S,
C_Shade Tea,24,ST2,9,08:16,Bird,OC,Red-whiskered Bulbul,1,20,S,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Indian Swiftlet,20,30,F,"Flying over canopy, out of plot. Same group as previous record"
C_Shade Tea,24,ST2,9,08:16,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Malabar Whistling-Thrush,1,20,H,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Greenish Warbler,1,10,S,
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Southern Hill Myna,1,50,H,
C_Shade Tea,24,ST2,9,08:16,Bird,NA,Unidentified,1,20,H,Orange-headed Thrush / Indian Blackbird
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Nilgiri Flowerpecker,1,10,H,Exiting plot
C_Shade Tea,24,ST2,9,08:16,Bird,OC,Red-whiskered Bulbul,1,15,S,Exiting plot
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Nilgiri Flowerpecker,1,5,S,Exiting plot
C_Shade Tea,24,ST2,9,08:16,Bird,RF,Indian Scimitar-Babbler,2,15,H,Exiting plot
C_Shade Tea,24,ST2,9,08:16,Bird,RF,White-cheeked Barbet,2,15,H,Exiting plot
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Rufous Babbler,3,20,S,Entering plot
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Ashy Drongo,3,20,S,Entering plot. Chasing one another
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Malabar Barbet,1,10,S,Entering plot
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Orange Minivet,2,10,H,Entering plot
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Plum-headed Parakeet,2,5,S,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,White-cheeked Barbet,2,20,H,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Golden-fronted Leafbird,2,10,S,"1 male, 1 female"
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Legge's Hawk-Eagle,1,100,H,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Indian Blackbird,1,5,S,
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Common Rosefinch,3,15,S,"2 males, 1 female"
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Red-whiskered Bulbul,1,15,S,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Indian Pitta,1,30,H,
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Black-rumped Flameback,1,50,H,
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Common Rosefinch,2,15,S,2 males
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Blyth's Reed-Warbler,1,5,H,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Indian Swiftlet,20,50,F,"Flying over canopy, out of plot. Same group as previous record"
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Malabar Barbet,1,20,S,At nest in fruiting Ficus tree
C_Shade Tea,25,ST2,10,08:28,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,10,S,
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Red-whiskered Bulbul,3,5,S,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Indian Blackbird,2,5,S,
C_Shade Tea,25,ST2,10,08:28,Bird,RF,White-cheeked Barbet,2,15,F,"Exiting plot. Flying over canopy, out of plot"
C_Shade Tea,25,ST2,10,08:28,Bird,RF,Rufous Babbler,2,15,H,Exiting plot
C_Shade Tea,25,ST2,10,08:28,Bird,OC,Plum-headed Parakeet,2,30,H,Exiting plot
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Blyth's Reed-Warbler,1,5,H,Edge of mixed-shade plot
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Blyth's Reed-Warbler,1,10,S,
C_Shade Tea,26,ST2,11,08:36,Bird,RF,Puff-throated Babbler,1,20,H,
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Gray-breasted Prinia,1,15,H,
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Brown Shrike,1,30,S,
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Red-whiskered Bulbul,2,15,S,
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Spotted Dove,1,20,H,
C_Shade Tea,26,ST2,11,08:36,Bird,RF,Nilgiri Flowerpecker,1,0,H,
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Jungle Myna,1,50,S,
C_Shade Tea,26,ST2,11,08:36,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,50,S,
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Oriental Magpie-Robin,1,30,H,
C_Shade Tea,26,ST2,11,08:36,Bird,RF,Gray Junglefowl,1,50,H,
C_Shade Tea,26,ST2,11,08:36,Bird,OC,Streak-throated Woodpecker,1,15,S,Male
C_Shade Tea,26,ST2,11,08:36,Bird,RF,White-cheeked Barbet,1,5,S,
C_Shade Tea,26,ST2,11,08:36,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,30,S,
C_Shade Tea,26,ST2,11,08:36,Bird,RF,Indian Swiftlet,20,50,F,"Flying over canopy, out of plot. Same group as previous record"
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Nilgiri Flowerpecker,1,10,S,Entering plot
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Nilgiri Flowerpecker,1,10,S,Entering plot
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Blyth's Reed-Warbler,1,10,S,Entering plot. Eating figs
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Greenish Warbler,1,5,S,Entering plot
C_Shade Tea,27,ST2,12,08:47,Mammal,NA,STRIPE-NECKED MONGOOSE,1,50,S,Entering plot
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Blyth's Reed-Warbler,1,5,H,Entering plot
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Blyth's Reed-Warbler,1,10,H,Entering plot
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Plum-headed Parakeet,1,15,H,Entering plot
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Rufous Babbler,3,20,S,
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Nilgiri Flowerpecker,1,10,H,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Malabar Barbet,1,30,H,
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Oriental Magpie-Robin,1,50,H,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Gray-fronted Green-Pigeon,1,20,H,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Greenish Warbler,1,20,H,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Puff-throated Babbler,1,30,H,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Indian Blackbird,1,20,S,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Gray-fronted Green-Pigeon,1,30,S,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Gray Junglefowl,2,50,S,"1 male, 1 female"
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Red-whiskered Bulbul,2,20,S,
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Spotted Dove,1,20,F,"Flying over canopy, out of plot"
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Indian Swiftlet,30,30,F,"Flying over canopy, out of plot. Same group as previous record"
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Velvet-fronted Nuthatch,2,15,S,
C_Shade Tea,27,ST2,12,08:47,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,20,S,
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Nilgiri Flowerpecker,1,5,H,Exiting plot
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Plum-headed Parakeet,2,5,S,"Exiting plot. 1 male, 1 female"
C_Shade Tea,27,ST2,12,08:47,Bird,RF,Red Spurfowl,1,30,H,Exiting plot
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Spotted Dove,1,10,S,Exiting plot
C_Shade Tea,27,ST2,12,08:47,Mammal,NA,STRIPE-NECKED MONGOOSE,1,20,S,Exiting plot
C_Shade Tea,27,ST2,12,08:47,Bird,RF,White-cheeked Barbet,1,15,H,Exiting plot
C_Shade Tea,27,ST2,12,08:47,Bird,RF,White-cheeked Barbet,1,10,H,Exiting plot
C_Shade Tea,27,ST2,12,08:47,Bird,OC,Red-whiskered Bulbul,2,20,H,Exiting plot
C_Shade Tea,28,ST2,13,08:59,Bird,RF,Malabar Whistling-Thrush,1,15,S,"Entering plot. Point overlaps with ST1, Point 15"
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Blyth's Reed-Warbler,1,10,H,Entering plot
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Blyth's Reed-Warbler,1,10,H,Entering plot
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Brown Shrike,1,10,S,Entering plot
C_Shade Tea,28,ST2,13,08:59,Bird,RF,Vernal Hanging-Parrot,1,20,S,Entering plot
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Plum-headed Parakeet,3,20,S,Entering plot
C_Shade Tea,28,ST2,13,08:59,Bird,RF,White-cheeked Barbet,1,15,S,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Streak-throated Woodpecker,1,20,H,
C_Shade Tea,28,ST2,13,08:59,Bird,RF,White-cheeked Barbet,1,5,H,
C_Shade Tea,28,ST2,13,08:59,Bird,RF,Indian Scimitar-Babbler,2,50,H,
C_Shade Tea,28,ST2,13,08:59,Bird,RF,Indian Scimitar-Babbler,2,30,H,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Red-whiskered Bulbul,2,15,S,
C_Shade Tea,28,ST2,13,08:59,Bird,RF,Golden-fronted Leafbird,1,20,S,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Blyth's Reed-Warbler,1,10,H,Entering plot
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Common Rosefinch,3,20,S,"1 male, 2 females"
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Spotted Dove,1,30,H,
C_Shade Tea,28,ST2,13,08:59,Bird,RF,Indian Swiftlet,20,20,F,"Flying over canopy, out of plot. Same group as previous record"
C_Shade Tea,28,ST2,13,08:59,Bird,RF,White-cheeked Barbet,1,30,H,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Blyth's Reed-Warbler,1,20,H,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Blyth's Reed-Warbler,1,10,H,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Red-whiskered Bulbul,1,20,H,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Red-whiskered Bulbul,1,20,H,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Red-whiskered Bulbul,1,20,H,
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Blyth's Reed-Warbler,1,10,H,Exiting plot
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Plum-headed Parakeet,1,10,S,Exiting plot. Male
C_Shade Tea,28,ST2,13,08:59,Bird,OC,Indian Pond-Heron,1,30,S,Exiting plot
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Ashy Drongo,2,15,S,Entering plot
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Red-whiskered Bulbul,2,5,H,Entering plot
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Oriental Magpie-Robin,2,10,S,Entering plot
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Red-whiskered Bulbul,2,15,S,Entering plot
C_Shade Tea,29,ST2,14,09:08,Bird,RF,White-cheeked Barbet,1,15,H,Entering plot
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Nilgiri Flowerpecker,1,10,H,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Indian Scimitar-Babbler,2,0,S,
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Chestnut-headed Bee-eater,1,5,S,
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Blyth's Reed-Warbler,1,15,S,
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Brown Shrike,1,20,S,
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Plum-headed Parakeet,2,15,S,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Southern Hill Myna,1,50,H,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Nilgiri Flowerpecker,1,5,H,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Orange-headed Thrush,1,5,S,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Vernal Hanging-Parrot,1,10,F,"Flying over canopy, out of plot. Heard"
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Red-whiskered Bulbul,2,10,S,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,White-cheeked Barbet,1,5,H,
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Blyth's Reed-Warbler,1,15,H,
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Red-whiskered Bulbul,4,10,S,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,White-cheeked Barbet,2,10,H,
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Oriental White-Eye,1,10,H,Exiting plot
C_Shade Tea,29,ST2,14,09:08,Bird,OC,Common Tailorbird,2,20,H,Exiting plot
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Rufous Babbler,2,20,H,Exiting plot
C_Shade Tea,29,ST2,14,09:08,Bird,RF,Nilgiri Flowerpecker,1,10,H,Exiting plot
C_Shade Tea,30,ST2,15,09:21,Bird,OC,Brahminy Kite,1,50,F,"Entering plot. Flying over canopy, out of plot. Juvenile"
C_Shade Tea,30,ST2,15,09:21,Bird,RF,Nilgiri Flowerpecker,2,10,S,Entering plot
C_Shade Tea,30,ST2,15,09:21,Bird,OC,Red-whiskered Bulbul,1,15,H,Entering plot
C_Shade Tea,30,ST2,15,09:21,Bird,RF,Orange Minivet,3,5,S,"Entering plot. 1 male, 2 females"
C_Shade Tea,30,ST2,15,09:21,Bird,RF,Golden-fronted Leafbird,1,10,S,Entering plot
C_Shade Tea,30,ST2,15,09:21,Bird,RF,Crested Serpent-Eagle,1,30,S,Entering plot
